name,from_team,team,player_id,note,transaction_id,year
Dakota Bacus,Oakland Athletics,Washington Nationals,621290,Washington Nationals traded C Kurt Suzuki to Oakland Athletics for RHP Dakota Bacus.,169061,2013
Marlon Byrd,New York Mets,Pittsburgh Pirates,407781,New York Mets traded C John Buck and RF Marlon Byrd to Pittsburgh Pirates for 2B Dilson Herrera.,169452,2013
John Buck,New York Mets,Pittsburgh Pirates,407833,New York Mets traded C John Buck and RF Marlon Byrd to Pittsburgh Pirates for 2B Dilson Herrera.,169452,2013
Dilson Herrera,Pittsburgh Pirates,New York Mets,599096,New York Mets traded C John Buck and RF Marlon Byrd to Pittsburgh Pirates for 2B Dilson Herrera.,169452,2013
Clayton Mortensen,Boston Red Sox,Kansas City Royals,489150,Kansas City Royals traded LF Quintin Berry to Boston Red Sox for RHP Clayton Mortensen.,169457,2013
Quintin Berry,Kansas City Royals,Boston Red Sox,450641,Kansas City Royals traded LF Quintin Berry to Boston Red Sox for RHP Clayton Mortensen.,169457,2013
Vic Black,Pittsburgh Pirates,New York Mets,502195,Pittsburgh Pirates traded RHP Vic Black to New York Mets.,169705,2013
Jason Kubel,Arizona Diamondbacks,Cleveland Indians,430585,Arizona Diamondbacks traded LF Jason Kubel to Cleveland Indians for RHP Matt Langwell.,169767,2013
John Axford,Milwaukee Brewers,St. Louis Cardinals,446099,Milwaukee Brewers traded RHP John Axford to St. Louis Cardinals for Player To Be Named Later.,169758,2013
Michael Morse,Seattle Mariners,Baltimore Orioles,434604,Baltimore Orioles traded LF Xavier Avery to Seattle Mariners for LF Michael Morse.,169877,2013
Xavier Avery,Baltimore Orioles,Seattle Mariners,542897,Baltimore Orioles traded LF Xavier Avery to Seattle Mariners for LF Michael Morse.,169877,2013
Matt Langwell,Cleveland Indians,Arizona Diamondbacks,543426,Arizona Diamondbacks traded LF Jason Kubel to Cleveland Indians for RHP Matt Langwell.,169767,2013
Nefi Ogando,Boston Red Sox,Philadelphia Phillies,596331,Philadelphia Phillies traded SS John McDonald to Boston Red Sox for RHP Nefi Ogando.,170143,2013
John McDonald,Philadelphia Phillies,Boston Red Sox,150348,Philadelphia Phillies traded SS John McDonald to Boston Red Sox for RHP Nefi Ogando.,170143,2013
Justin Morneau,Minnesota Twins,Pittsburgh Pirates,408047,Minnesota Twins traded 1B Justin Morneau to Pittsburgh Pirates for Player To Be Named Later and CF Alex Presley.,170039,2013
Alex Presley,Pittsburgh Pirates,Minnesota Twins,502100,Minnesota Twins traded 1B Justin Morneau to Pittsburgh Pirates for Player To Be Named Later and CF Alex Presley.,170039,2013
Michael Young,Philadelphia Phillies,Los Angeles Dodgers,276545,Philadelphia Phillies traded 3B Michael Young to Los Angeles Dodgers for LHP Rob Rasmussen.,170155,2013
Rusty Ryal,Los Angeles Dodgers,Los Angeles Angels,489277,Los Angeles Dodgers traded 1B Rusty Ryal to Los Angeles Angels.,170307,2013
Rob Rasmussen,Los Angeles Dodgers,Philadelphia Phillies,519169,Philadelphia Phillies traded 3B Michael Young to Los Angeles Dodgers for LHP Rob Rasmussen.,170155,2013
Michael Blazek,St. Louis Cardinals,Milwaukee Brewers,518468,St. Louis Cardinals traded RHP Michael Blazek to Milwaukee Brewers.,170310,2013
Matt Pagnozzi,Atlanta Braves,Houston Astros,431166,Atlanta Braves traded C Matt Pagnozzi to Houston Astros.,170469,2013
Brendan Ryan,Seattle Mariners,New York Yankees,453895,Seattle Mariners traded SS Brendan Ryan to New York Yankees for cash.,170849,2013
David Paulino,Detroit Tigers,Houston Astros,600944,Detroit Tigers traded RHP David Paulino to Houston Astros.,170895,2013
Matthew Spann,Tampa Bay Rays,Washington Nationals,592772,Tampa Bay Rays traded LHP Matthew Spann to Washington Nationals.,170987,2013
Frank De Los Santos,Tampa Bay Rays,Chicago White Sox,501679,Tampa Bay Rays traded LHP Frank De Los Santos to Chicago White Sox for Player To Be Named Later.,171010,2013
Duke Welker,Pittsburgh Pirates,Minnesota Twins,444992,Pittsburgh Pirates traded RHP Duke Welker to Minnesota Twins.,172161,2013
Jimmy Rider,Pittsburgh Pirates,Boston Red Sox,623231,Pittsburgh Pirates traded 3B Jimmy Rider to Boston Red Sox for Future Considerations.,173251,2013
Ben Kline,Tampa Bay Rays,Chicago White Sox,622112,Tampa Bay Rays traded LHP Sean Bierman and 3B Ben Kline to Chicago White Sox.,173253,2013
Sean Bierman,Tampa Bay Rays,Chicago White Sox,518456,Tampa Bay Rays traded LHP Sean Bierman and 3B Ben Kline to Chicago White Sox.,173253,2013
Jackson Laumann,Atlanta Braves,Chicago White Sox,607015,Atlanta Braves traded 1B Jackson Laumann to Chicago White Sox for Future Considerations.,173702,2013
Jeremy Hazelbaker,Boston Red Sox,Los Angeles Dodgers,571757,Los Angeles Dodgers traded RF Alex Castellanos to Boston Red Sox for cash and OF Jeremy Hazelbaker.,173232,2013
Alex Castellanos,Los Angeles Dodgers,Boston Red Sox,543008,Los Angeles Dodgers traded RF Alex Castellanos to Boston Red Sox for cash and OF Jeremy Hazelbaker.,173232,2013
Colt Hynes,San Diego Padres,Cleveland Indians,518833,San Diego Padres traded LHP Colt Hynes to Cleveland Indians for cash.,173713,2013
Duke Welker,Minnesota Twins,Pittsburgh Pirates,444992,Pittsburgh Pirates traded LHP Kris Johnson to Minnesota Twins for RHP Duke Welker.,175017,2013
Kris Johnson,Pittsburgh Pirates,Minnesota Twins,453241,Pittsburgh Pirates traded LHP Kris Johnson to Minnesota Twins for RHP Duke Welker.,175017,2013
Ben Paullus,New York Yankees,San Diego Padres,605420,San Diego Padres traded 2B Dean Anna to New York Yankees for RHP Ben Paullus.,175155,2013
Dean Anna,San Diego Padres,New York Yankees,542883,San Diego Padres traded 2B Dean Anna to New York Yankees for RHP Ben Paullus.,175155,2013
Prince Fielder,Detroit Tigers,Texas Rangers,425902,Texas Rangers traded 2B Ian Kinsler to Detroit Tigers for cash and 1B Prince Fielder.,175182,2013
Ian Kinsler,Texas Rangers,Detroit Tigers,435079,Texas Rangers traded 2B Ian Kinsler to Detroit Tigers for cash and 1B Prince Fielder.,175182,2013
Peter Bourjos,Los Angeles Angels,St. Louis Cardinals,488721,St. Louis Cardinals traded 3B David Freese and RHP Fernando Salas to Los Angeles Angels for CF Peter Bourjos and RF Randal Grichuk.,175250,2013
Burke Badenhop,Milwaukee Brewers,Boston Red Sox,488674,Milwaukee Brewers traded RHP Burke Badenhop to Boston Red Sox for LHP Luis Ortega.,175247,2013
Luis Ortega,Boston Red Sox,Milwaukee Brewers,622517,Milwaukee Brewers traded RHP Burke Badenhop to Boston Red Sox for LHP Luis Ortega.,175247,2013
Randal Grichuk,Los Angeles Angels,St. Louis Cardinals,545341,St. Louis Cardinals traded 3B David Freese and RHP Fernando Salas to Los Angeles Angels for CF Peter Bourjos and RF Randal Grichuk.,175250,2013
Fernando Salas,St. Louis Cardinals,Los Angeles Angels,477569,St. Louis Cardinals traded 3B David Freese and RHP Fernando Salas to Los Angeles Angels for CF Peter Bourjos and RF Randal Grichuk.,175250,2013
David Freese,St. Louis Cardinals,Los Angeles Angels,501896,St. Louis Cardinals traded 3B David Freese and RHP Fernando Salas to Los Angeles Angels for CF Peter Bourjos and RF Randal Grichuk.,175250,2013
Fernando Abad,Washington Nationals,Oakland Athletics,472551,Beloit Snappers Traded 1B John Wooten to Hagerstown Suns and Washington Nationals Traded LHP Fernando Abad to Oakland Athletics.,175346,2013
Devin Jones,Baltimore Orioles,San Diego Padres,543371,San Diego Padres traded RHP Brad Brach to Baltimore Orioles for RHP Devin Jones.,175339,2013
Brad Brach,San Diego Padres,Baltimore Orioles,542960,San Diego Padres traded RHP Brad Brach to Baltimore Orioles for RHP Devin Jones.,175339,2013
Alex Dickerson,Pittsburgh Pirates,San Diego Padres,543105,San Diego Padres traded LF Jaff Decker and RHP Miles Mikolas to Pittsburgh Pirates for RF Alex Dickerson.,175343,2013
Miles Mikolas,San Diego Padres,Pittsburgh Pirates,571945,San Diego Padres traded LF Jaff Decker and RHP Miles Mikolas to Pittsburgh Pirates for RF Alex Dickerson.,175343,2013
Jaff Decker,San Diego Padres,Pittsburgh Pirates,543094,San Diego Padres traded LF Jaff Decker and RHP Miles Mikolas to Pittsburgh Pirates for RF Alex Dickerson.,175343,2013
George Kottaras,Kansas City Royals,Chicago Cubs,435459,Kansas City Royals traded C George Kottaras to Chicago Cubs for cash.,175372,2013
Johnny Monell,San Francisco Giants,Baltimore Orioles,476192,San Francisco Giants traded C Johnny Monell to Baltimore Orioles for cash.,175505,2013
Chris Stewart,New York Yankees,Pittsburgh Pirates,455755,New York Yankees traded C Chris Stewart to Pittsburgh Pirates for Player To Be Named Later.,175517,2013
Ian Krol,Washington Nationals,Detroit Tigers,571871,"Detroit Tigers traded RHP Doug Fister to Washington Nationals for LHP Ian Krol, 2B Steve Lombardozzi and LHP Robbie Ray.",175537,2013
Steve Lombardozzi,Washington Nationals,Detroit Tigers,543459,"Detroit Tigers traded RHP Doug Fister to Washington Nationals for LHP Ian Krol, 2B Steve Lombardozzi and LHP Robbie Ray.",175537,2013
Robbie Ray,Washington Nationals,Detroit Tigers,592662,"Detroit Tigers traded RHP Doug Fister to Washington Nationals for LHP Ian Krol, 2B Steve Lombardozzi and LHP Robbie Ray.",175537,2013
Doug Fister,Detroit Tigers,Washington Nationals,450729,"Detroit Tigers traded RHP Doug Fister to Washington Nationals for LHP Ian Krol, 2B Steve Lombardozzi and LHP Robbie Ray.",175537,2013
Luke Gregerson,San Diego Padres,Oakland Athletics,502381,Oakland Athletics traded LF Seth Smith to San Diego Padres for RHP Luke Gregerson.,175613,2013
Seth Smith,Oakland Athletics,San Diego Padres,452234,Oakland Athletics traded LF Seth Smith to San Diego Padres for RHP Luke Gregerson.,175613,2013
David Holmberg,Arizona Diamondbacks,Cincinnati Reds,571787,Arizona Diamondbacks traded LHP David Holmberg to Cincinnati Reds.,175602,2013
Heath Bell,Arizona Diamondbacks,Tampa Bay Rays,425514,Arizona Diamondbacks traded RHP Heath Bell and cash to Tampa Bay Rays for RHP Justin Choate and Player To Be Named Later.,175601,2013
Justin Choate,Tampa Bay Rays,Arizona Diamondbacks,645136,Arizona Diamondbacks traded RHP Heath Bell and cash to Tampa Bay Rays for RHP Justin Choate and Player To Be Named Later.,175601,2013
Ryan Hanigan,Cincinnati Reds,Tampa Bay Rays,452672,Cincinnati Reds traded C Ryan Hanigan to Tampa Bay Rays.,175600,2013
Jemile Weeks,Oakland Athletics,Baltimore Orioles,457789,Baltimore Orioles traded RHP Jim Johnson to Oakland Athletics for Player To Be Named Later and 2B Jemile Weeks.,175556,2013
Brad Lincoln,Toronto Blue Jays,Philadelphia Phillies,453184,Toronto Blue Jays traded RHP Brad Lincoln to Philadelphia Phillies for C Erik Kratz and LHP Rob Rasmussen.,175740,2013
Rob Rasmussen,Philadelphia Phillies,Toronto Blue Jays,519169,Toronto Blue Jays traded RHP Brad Lincoln to Philadelphia Phillies for C Erik Kratz and LHP Rob Rasmussen.,175740,2013
Erik Kratz,Philadelphia Phillies,Toronto Blue Jays,456124,Toronto Blue Jays traded RHP Brad Lincoln to Philadelphia Phillies for C Erik Kratz and LHP Rob Rasmussen.,175740,2013
Jordan Lyles,Houston Astros,Colorado Rockies,543475,Colorado Rockies traded Player To Be Named Later and CF Dexter Fowler to Houston Astros for RF Brandon Barnes and RHP Jordan Lyles.,175624,2013
Brandon Barnes,Houston Astros,Colorado Rockies,488681,Colorado Rockies traded Player To Be Named Later and CF Dexter Fowler to Houston Astros for RF Brandon Barnes and RHP Jordan Lyles.,175624,2013
Dexter Fowler,Colorado Rockies,Houston Astros,451594,Colorado Rockies traded Player To Be Named Later and CF Dexter Fowler to Houston Astros for RF Brandon Barnes and RHP Jordan Lyles.,175624,2013
Chris Bostick,Oakland Athletics,Texas Rangers,607471,Texas Rangers traded CF Craig Gentry and RHP Josh Lindblom to Oakland Athletics for LF Michael Choice and 2B Christopher Bostick.,175597,2013
Michael Choice,Oakland Athletics,Texas Rangers,574831,Texas Rangers traded CF Craig Gentry and RHP Josh Lindblom to Oakland Athletics for LF Michael Choice and 2B Christopher Bostick.,175597,2013
Craig Gentry,Texas Rangers,Oakland Athletics,502226,Texas Rangers traded CF Craig Gentry and RHP Josh Lindblom to Oakland Athletics for LF Michael Choice and 2B Christopher Bostick.,175597,2013
Josh Lindblom,Texas Rangers,Oakland Athletics,458676,Texas Rangers traded CF Craig Gentry and RHP Josh Lindblom to Oakland Athletics for LF Michael Choice and 2B Christopher Bostick.,175597,2013
Jim Johnson,Baltimore Orioles,Oakland Athletics,462382,Baltimore Orioles traded RHP Jim Johnson to Oakland Athletics for Player To Be Named Later and 2B Jemile Weeks.,175556,2013
Norichika Aoki,Milwaukee Brewers,Kansas City Royals,493114,Milwaukee Brewers traded RF Nori Aoki to Kansas City Royals for LHP Will Smith.,176011,2013
Will Smith,Kansas City Royals,Milwaukee Brewers,519293,Milwaukee Brewers traded RF Nori Aoki to Kansas City Royals for LHP Will Smith.,176011,2013
Tyler Skaggs,Arizona Diamondbacks,Los Angeles Angels,572140,Los Angeles Angels traded LF Mark Trumbo and Player To Be Named Later to Arizona Diamondbacks for LHP Hector Santiago and LHP Tyler Skaggs.,176160,2013
Chris Jensen,Colorado Rockies,Oakland Athletics,605300,Oakland Athletics traded LHP Brett Anderson and cash to Colorado Rockies for LHP Drew Pomeranz and RHP Chris Jensen.,176164,2013
Brett Anderson,Oakland Athletics,Colorado Rockies,474463,Oakland Athletics traded LHP Brett Anderson and cash to Colorado Rockies for LHP Drew Pomeranz and RHP Chris Jensen.,176164,2013
Drew Pomeranz,Colorado Rockies,Oakland Athletics,519141,Oakland Athletics traded LHP Brett Anderson and cash to Colorado Rockies for LHP Drew Pomeranz and RHP Chris Jensen.,176164,2013
Hector Santiago,Chicago White Sox,Arizona Diamondbacks,502327,Arizona Diamondbacks traded CF Adam Eaton to Chicago White Sox for Hector Santiago and Player To Be Named Later.,176158,2013
Adam Eaton,Arizona Diamondbacks,Chicago White Sox,594809,Arizona Diamondbacks traded CF Adam Eaton to Chicago White Sox for Hector Santiago and Player To Be Named Later.,176158,2013
Mark Trumbo,Los Angeles Angels,Arizona Diamondbacks,444432,Los Angeles Angels traded LF Mark Trumbo and Player To Be Named Later to Arizona Diamondbacks for LHP Hector Santiago and LHP Tyler Skaggs.,176160,2013
Hector Santiago,Arizona Diamondbacks,Los Angeles Angels,502327,Los Angeles Angels traded LF Mark Trumbo and Player To Be Named Later to Arizona Diamondbacks for LHP Hector Santiago and LHP Tyler Skaggs.,176160,2013
Anthony Bass,San Diego Padres,Houston Astros,542914,San Diego Padres traded RHP Anthony Bass and Player To Be Named Later to Houston Astros for Player To Be Named Later.,176189,2013
Billy Burns,Washington Nationals,Oakland Athletics,542993,Oakland Athletics traded LHP Jerry Blevins to Washington Nationals for LF Billy Burns.,176187,2013
Jerry Blevins,Oakland Athletics,Washington Nationals,460283,Oakland Athletics traded LHP Jerry Blevins to Washington Nationals for LF Billy Burns.,176187,2013
Kyle Haynes,Pittsburgh Pirates,New York Yankees,623401,Pittsburgh Pirates traded RHP Kyle Haynes to New York Yankees.,176186,2013
Justin Ruggiano,Miami Marlins,Chicago Cubs,448605,Chicago Cubs traded LF Brian Bogusevic to Miami Marlins for RF Justin Ruggiano.,176254,2013
Brian Bogusevic,Chicago Cubs,Miami Marlins,460131,Chicago Cubs traded LF Brian Bogusevic to Miami Marlins for RF Justin Ruggiano.,176254,2013
David Freitas,Oakland Athletics,Baltimore Orioles,571679,Oakland Athletics traded C David Freitas to Baltimore Orioles.,176307,2013
Patrick Schuster,Houston Astros,San Diego Padres,572119,Houston Astros traded LHP Patrick Schuster to San Diego Padres.,176255,2013
Brian Moran,Toronto Blue Jays,Los Angeles Angels,572383,Toronto Blue Jays traded LHP Brian Moran to Los Angeles Angels.,176253,2013
Seth Rosin,New York Mets,Los Angeles Dodgers,519229,New York Mets traded Seth Rosin to Los Angeles Dodgers for cash.,176316,2013
Brandon Jacobs,Chicago White Sox,Arizona Diamondbacks,571806,Chicago White Sox traded LF Brandon Jacobs to Arizona Diamondbacks.,176330,2013
A.J. Schugel,Los Angeles Angels,Arizona Diamondbacks,519263,Los Angeles Angels traded RHP A.J. Schugel to Arizona Diamondbacks.,176331,2013
Todd Glaesmann,Tampa Bay Rays,Arizona Diamondbacks,571711,Tampa Bay Rays traded CF Todd Glaesmann to Arizona Diamondbacks.,176332,2013
Carter Capps,Seattle Mariners,Miami Marlins,605169,Seattle Mariners traded RHP Carter Capps to Miami Marlins for RF Logan Morrison.,176326,2013
Logan Morrison,Miami Marlins,Seattle Mariners,489149,Seattle Mariners traded RHP Carter Capps to Miami Marlins for RF Logan Morrison.,176326,2013
Matt Davidson,Arizona Diamondbacks,Chicago White Sox,571602,Chicago White Sox traded RHP Addison Reed to Arizona Diamondbacks for 3B Matt Davidson.,177009,2013
Addison Reed,Chicago White Sox,Arizona Diamondbacks,592665,Chicago White Sox traded RHP Addison Reed to Arizona Diamondbacks for 3B Matt Davidson.,177009,2013
Franklin Morales,Boston Red Sox,Colorado Rockies,462985,Colorado Rockies traded 3B Jonathan Herrera to Boston Red Sox for LHP Franklin Morales and RHP Chris Martin.,177084,2013
Drew Stubbs,Cleveland Indians,Colorado Rockies,453211,Colorado Rockies traded LHP Josh Outman to Cleveland Indians for CF Drew Stubbs.,177074,2013
Jonathan Herrera,Colorado Rockies,Boston Red Sox,468406,Colorado Rockies traded 3B Jonathan Herrera to Boston Red Sox for LHP Franklin Morales and RHP Chris Martin.,177084,2013
Ryan Doumit,Minnesota Twins,Atlanta Braves,425491,Minnesota Twins traded LF Ryan Doumit to Atlanta Braves for LHP Sean Gilmartin.,177075,2013
Sean Gilmartin,Atlanta Braves,Minnesota Twins,543219,Minnesota Twins traded LF Ryan Doumit to Atlanta Braves for LHP Sean Gilmartin.,177075,2013
Chris Martin,Boston Red Sox,Colorado Rockies,455119,Colorado Rockies traded 3B Jonathan Herrera to Boston Red Sox for LHP Franklin Morales and RHP Chris Martin.,177084,2013
Ryan Jackson,Houston Astros,San Diego Padres,474249,San Diego Padres traded 1B Jesus Guzman to Houston Astros for 3B Ryan Jackson.,177078,2013
Josh Outman,Colorado Rockies,Cleveland Indians,489189,Colorado Rockies traded LHP Josh Outman to Cleveland Indians for CF Drew Stubbs.,177074,2013
David Lough,Kansas City Royals,Baltimore Orioles,518953,Baltimore Orioles traded 3B Danny Valencia to Kansas City Royals for LF David Lough.,177076,2013
Jesus Guzman,San Diego Padres,Houston Astros,461882,San Diego Padres traded 1B Jesus Guzman to Houston Astros for 3B Ryan Jackson.,177078,2013
Danny Valencia,Baltimore Orioles,Kansas City Royals,502143,Baltimore Orioles traded 3B Danny Valencia to Kansas City Royals for LF David Lough.,177076,2013
Corey Brown,Washington Nationals,Oakland Athletics,446395,Washington Nationals traded LF Corey Brown to Oakland Athletics for cash.,177137,2013
Chris McGuiness,Texas Rangers,Pittsburgh Pirates,573027,Texas Rangers traded 1B Chris McGuiness to Pittsburgh Pirates for RHP Miles Mikolas.,177463,2013
Miles Mikolas,Pittsburgh Pirates,Texas Rangers,571945,Texas Rangers traded 1B Chris McGuiness to Pittsburgh Pirates for RHP Miles Mikolas.,177463,2013
