name,from_team,team,player_id,note,transaction_id,year
Manny Delcarmen,Boston Red Sox,Colorado Rockies,434668,Boston Red Sox Traded RHP Manny Delcarmen to Colorado Rockies and Asheville Tourists Traded RHP Chris Balcom-Miller to Greenville Drive.,68802,2010
Loek van Mil,Minnesota Twins,Los Angeles Angels,503441,Minnesota Twins traded RHP Loek Van Mil to Los Angeles Angels.,69281,2010
Willie Bloomquist,Kansas City Royals,Cincinnati Reds,217100,Kansas City Royals traded RF Willie Bloomquist to Cincinnati Reds for Player To Be Named Later.,70173,2010
Enerio Del Rosario,Cincinnati Reds,Houston Astros,491688,Cincinnati Reds traded RHP Enerio Del Rosario to Houston Astros.,70238,2010
Octavio Dotel,Los Angeles Dodgers,Colorado Rockies,136734,Los Angeles Dodgers traded RHP Octavio Dotel to Colorado Rockies.,70270,2010
Kevin Pucetas,San Francisco Giants,Kansas City Royals,501879,San Francisco Giants traded RHP Kevin Pucetas to Kansas City Royals.,72143,2010
Miguel Olivo,Colorado Rockies,Toronto Blue Jays,400018,Colorado Rockies traded C Miguel Olivo to Toronto Blue Jays.,73189,2010
Brent Dlugach,Detroit Tigers,Boston Red Sox,459438,Detroit Tigers traded SS Brent Dlugach to Boston Red Sox.,73154,2010
Vin Mazzaro,Oakland Athletics,Kansas City Royals,476570,Kansas City Royals traded RF David DeJesus to Oakland Athletics for LHP Justin Marks and RHP Vin Mazzaro.,73824,2010
Justin Marks,Oakland Athletics,Kansas City Royals,476123,Kansas City Royals traded RF David DeJesus to Oakland Athletics for LHP Justin Marks and RHP Vin Mazzaro.,73824,2010
David DeJesus,Kansas City Royals,Oakland Athletics,430203,Kansas City Royals traded RF David DeJesus to Oakland Athletics for LHP Justin Marks and RHP Vin Mazzaro.,73824,2010
Andrew Miller,Florida Marlins,Boston Red Sox,453192,Boston Red Sox traded LHP Dustin Richardson to Florida Marlins for LHP Andrew Miller.,74039,2010
Dustin Richardson,Boston Red Sox,Florida Marlins,450580,Boston Red Sox traded LHP Dustin Richardson to Florida Marlins for LHP Andrew Miller.,74039,2010
Ryan Webb,San Diego Padres,Florida Marlins,444436,San Diego Padres traded RHP Edward Mujica and RHP Ryan Webb to Florida Marlins for CF Cameron Maybin.,74126,2010
Edward Mujica,San Diego Padres,Florida Marlins,465629,San Diego Padres traded RHP Edward Mujica and RHP Ryan Webb to Florida Marlins for CF Cameron Maybin.,74126,2010
Cameron Maybin,Florida Marlins,San Diego Padres,457727,San Diego Padres traded RHP Edward Mujica and RHP Ryan Webb to Florida Marlins for CF Cameron Maybin.,74126,2010
Dan Uggla,Florida Marlins,Atlanta Braves,462564,Atlanta Braves traded LHP Mike Dunn and 2B Omar Infante to Florida Marlins for 2B Dan Uggla.,74286,2010
Mike Dunn,Atlanta Braves,Florida Marlins,445197,Atlanta Braves traded LHP Mike Dunn and 2B Omar Infante to Florida Marlins for 2B Dan Uggla.,74286,2010
Omar Infante,Atlanta Braves,Florida Marlins,408299,Atlanta Braves traded LHP Mike Dunn and 2B Omar Infante to Florida Marlins for 2B Dan Uggla.,74286,2010
Trystan Magnuson,Toronto Blue Jays,Oakland Athletics,518972,Oakland Athletics traded RF Rajai Davis to Toronto Blue Jays for RHP Danny Farquhar and RHP Trystan Magnuson.,74354,2010
Danny Farquhar,Toronto Blue Jays,Oakland Athletics,543144,Oakland Athletics traded RF Rajai Davis to Toronto Blue Jays for RHP Danny Farquhar and RHP Trystan Magnuson.,74354,2010
Rajai Davis,Oakland Athletics,Toronto Blue Jays,434658,Oakland Athletics traded RF Rajai Davis to Toronto Blue Jays for RHP Danny Farquhar and RHP Trystan Magnuson.,74354,2010
Felipe Paulino,Houston Astros,Colorado Rockies,462956,Colorado Rockies traded 2B Clint Barmes to Houston Astros for RHP Felipe Paulino.,74377,2010
Clint Barmes,Colorado Rockies,Houston Astros,425549,Colorado Rockies traded 2B Clint Barmes to Houston Astros for RHP Felipe Paulino.,74377,2010
Juan Miranda,New York Yankees,Arizona Diamondbacks,506673,New York Yankees Traded 1B Juan Miranda to Arizona Diamondbacks and South Bend Silver Hawks Traded RHP Scottie Allen to Charleston RiverDogs.,74376,2010
Zach Duke,Pittsburgh Pirates,Arizona Diamondbacks,435043,Pittsburgh Pirates traded LHP Zach Duke to Arizona Diamondbacks.,74894,2010
Ryan Theriot,Los Angeles Dodgers,St. Louis Cardinals,444135,Los Angeles Dodgers traded 2B Ryan Theriot to St. Louis Cardinals for RHP Blake Hawksworth.,75008,2010
Blake Hawksworth,St. Louis Cardinals,Los Angeles Dodgers,458003,Los Angeles Dodgers traded 2B Ryan Theriot to St. Louis Cardinals for RHP Blake Hawksworth.,75008,2010
Jose Lopez,Seattle Mariners,Colorado Rockies,430946,Seattle Mariners traded 3B Jose Lopez to Colorado Rockies for RHP Chaz Roe.,75078,2010
Chaz Roe,Colorado Rockies,Seattle Mariners,475054,Seattle Mariners traded 3B Jose Lopez to Colorado Rockies for RHP Chaz Roe.,75078,2010
Kyle Cofield,Atlanta Braves,Chicago White Sox,457781,Chicago White Sox traded RHP Scott Linebrink to Atlanta Braves for RHP Kyle Cofield.,75122,2010
Scott Linebrink,Chicago White Sox,Atlanta Braves,276530,Chicago White Sox traded RHP Scott Linebrink to Atlanta Braves for RHP Kyle Cofield.,75122,2010
Carlos Villanueva,Milwaukee Brewers,Toronto Blue Jays,453646,Milwaukee Brewers traded RHP Carlos Villanueva to Toronto Blue Jays.,75129,2010
Adrian Gonzalez,San Diego Padres,Boston Red Sox,408236,Portland Sea Dogs Traded 1B Anthony Rizzo and RHP Casey Kelly to San Antonio Missions; San Diego Padres Traded 1B Adrian Gonzalez to Boston Red Sox and Greenville Drive Traded CF Reymond Fuentes to Fort Wayne TinCaps.,75188,2010
Mark Reynolds,Arizona Diamondbacks,Baltimore Orioles,448602,Arizona Diamondbacks traded 3B Mark Reynolds to Baltimore Orioles for RHP David Hernandez and RHP Kam Mickolio.,75196,2010
David Hernandez,Baltimore Orioles,Arizona Diamondbacks,456696,Arizona Diamondbacks traded 3B Mark Reynolds to Baltimore Orioles for RHP David Hernandez and RHP Kam Mickolio.,75196,2010
Kam Mickolio,Baltimore Orioles,Arizona Diamondbacks,501874,Arizona Diamondbacks traded 3B Mark Reynolds to Baltimore Orioles for RHP David Hernandez and RHP Kam Mickolio.,75196,2010
Shaun Marcum,Toronto Blue Jays,Milwaukee Brewers,451788,Toronto Blue Jays traded RHP Shaun Marcum to Milwaukee Brewers for Brett Lawrie.,75204,2010
Brett Lawrie,Milwaukee Brewers,Toronto Blue Jays,543434,Toronto Blue Jays traded RHP Shaun Marcum to Milwaukee Brewers for Brett Lawrie.,75204,2010
Jim Hoey,Baltimore Orioles,Minnesota Twins,460597,Baltimore Orioles Traded RHP Jim Hoey to Minnesota Twins; Minnesota Twins Traded SS J.J. Hardy to Baltimore Orioles; Frederick Keys Traded RHP Brett Jacobson to New Britain Rock Cats and Rochester Red Wings Traded SS Brendan Harris to Norfolk Tides.,75356,2010
J.J. Hardy,Minnesota Twins,Baltimore Orioles,429666,Baltimore Orioles Traded RHP Jim Hoey to Minnesota Twins; Minnesota Twins Traded SS J.J. Hardy to Baltimore Orioles; Frederick Keys Traded RHP Brett Jacobson to New Britain Rock Cats and Rochester Red Wings Traded SS Brendan Harris to Norfolk Tides.,75356,2010
Mason Tobin,Chicago Cubs,Texas Rangers,474226,Chicago Cubs traded RHP Mason Tobin to Texas Rangers.,75326,2010
Brendan Ryan,St. Louis Cardinals,Seattle Mariners,453895,St. Louis Cardinals traded SS Brendan Ryan to Seattle Mariners for RHP Maikel Cleto.,75458,2010
Maikel Cleto,Seattle Mariners,St. Louis Cardinals,521055,St. Louis Cardinals traded SS Brendan Ryan to Seattle Mariners for RHP Maikel Cleto.,75458,2010
Henry Alberto Rodriguez,Oakland Athletics,Washington Nationals,469159,Washington Nationals traded LF Josh Willingham to Oakland Athletics for RHP Henry Alberto Rodriguez and CF Corey Brown.,75566,2010
Josh Willingham,Washington Nationals,Oakland Athletics,425545,Washington Nationals traded LF Josh Willingham to Oakland Athletics for RHP Henry Alberto Rodriguez and CF Corey Brown.,75566,2010
Jose Morales,Minnesota Twins,Colorado Rockies,458643,Minnesota Twins Traded C Jose Morales to Colorado Rockies and Modesto Nuts Traded LHP Paul Bargas to Fort Myers Miracle.,75572,2010
Eric Patterson,Boston Red Sox,San Diego Padres,452221,Boston Red Sox traded CF Eric Patterson to San Diego Padres.,75568,2010
Corey Brown,Oakland Athletics,Washington Nationals,446395,Washington Nationals traded LF Josh Willingham to Oakland Athletics for RHP Henry Alberto Rodriguez and CF Corey Brown.,75566,2010
Cole Figueroa,San Diego Padres,Tampa Bay Rays,502676,"Tampa Bay Rays traded Player To Be Named Later and SS Jason Bartlett to San Diego Padres for RHP Adam Russell, RHP Brandon Gomes, LHP Cesar Ramos and SS Cole Figueroa.",75607,2010
Adam Russell,San Diego Padres,Tampa Bay Rays,452240,"Tampa Bay Rays traded Player To Be Named Later and SS Jason Bartlett to San Diego Padres for RHP Adam Russell, RHP Brandon Gomes, LHP Cesar Ramos and SS Cole Figueroa.",75607,2010
Cesar Ramos,San Diego Padres,Tampa Bay Rays,459987,"Tampa Bay Rays traded Player To Be Named Later and SS Jason Bartlett to San Diego Padres for RHP Adam Russell, RHP Brandon Gomes, LHP Cesar Ramos and SS Cole Figueroa.",75607,2010
Jason Bartlett,Tampa Bay Rays,San Diego Padres,430583,"Tampa Bay Rays traded Player To Be Named Later and SS Jason Bartlett to San Diego Padres for RHP Adam Russell, RHP Brandon Gomes, LHP Cesar Ramos and SS Cole Figueroa.",75607,2010
Brandon Gomes,San Diego Padres,Tampa Bay Rays,460156,"Tampa Bay Rays traded Player To Be Named Later and SS Jason Bartlett to San Diego Padres for RHP Adam Russell, RHP Brandon Gomes, LHP Cesar Ramos and SS Cole Figueroa.",75607,2010
Yuniesky Betancourt,Kansas City Royals,Milwaukee Brewers,435358,"Milwaukee Brewers Traded SS Alcides Escobar, RHP Jeremy Jeffress and CF Lorenzo Cain to Kansas City Royals; Kansas City Royals Traded SS Yuniesky Betancourt and RHP Zack Greinke to Milwaukee Brewers and Wisconsin Timber Rattlers Traded RHP Jake Odorizzi to Kane County Cougars.",75647,2010
Alcides Escobar,Milwaukee Brewers,Kansas City Royals,444876,"Milwaukee Brewers Traded SS Alcides Escobar, RHP Jeremy Jeffress and CF Lorenzo Cain to Kansas City Royals; Kansas City Royals Traded SS Yuniesky Betancourt and RHP Zack Greinke to Milwaukee Brewers and Wisconsin Timber Rattlers Traded RHP Jake Odorizzi to Kane County Cougars.",75647,2010
Jeremy Jeffress,Milwaukee Brewers,Kansas City Royals,502026,"Milwaukee Brewers Traded SS Alcides Escobar, RHP Jeremy Jeffress and CF Lorenzo Cain to Kansas City Royals; Kansas City Royals Traded SS Yuniesky Betancourt and RHP Zack Greinke to Milwaukee Brewers and Wisconsin Timber Rattlers Traded RHP Jake Odorizzi to Kane County Cougars.",75647,2010
Zack Greinke,Kansas City Royals,Milwaukee Brewers,425844,"Milwaukee Brewers Traded SS Alcides Escobar, RHP Jeremy Jeffress and CF Lorenzo Cain to Kansas City Royals; Kansas City Royals Traded SS Yuniesky Betancourt and RHP Zack Greinke to Milwaukee Brewers and Wisconsin Timber Rattlers Traded RHP Jake Odorizzi to Kane County Cougars.",75647,2010
Lorenzo Cain,Milwaukee Brewers,Kansas City Royals,456715,"Milwaukee Brewers Traded SS Alcides Escobar, RHP Jeremy Jeffress and CF Lorenzo Cain to Kansas City Royals; Kansas City Royals Traded SS Yuniesky Betancourt and RHP Zack Greinke to Milwaukee Brewers and Wisconsin Timber Rattlers Traded RHP Jake Odorizzi to Kane County Cougars.",75647,2010
Rob Johnson,Seattle Mariners,San Diego Padres,453531,Seattle Mariners traded C Rob Johnson to San Diego Padres.,75701,2010
Matt Lindstrom,Houston Astros,Colorado Rockies,434637,Houston Astros Traded RHP Matt Lindstrom to Colorado Rockies; Asheville Tourists Traded LHP Wes Musick to Lexington Legends and Colorado Springs Sky Sox Traded RHP Jonnathan Aristil to Oklahoma City RedHawks.,75750,2010
Chin-lung Hu,Los Angeles Dodgers,New York Mets,464341,Los Angeles Dodgers Traded SS Chin-lung Hu to New York Mets and Buffalo Bisons Traded LHP Michael Antonini to Albuquerque Isotopes.,76040,2010
