name,from_team,team,player_id,note,transaction_id,year
Carlos Monasterios,New York Mets,Los Angeles Dodgers,467856,New York Mets traded RHP Carlos Monasterios to Los Angeles Dodgers.,30511,2009
Boof Bonser,Minnesota Twins,Boston Red Sox,425818,Minnesota Twins traded RHP Boof Bonser to Boston Red Sox for Player To Be Named Later.,30440,2009
Jorge Jimenez,Houston Astros,Florida Marlins,501892,Houston Astros traded 3B Jorge Jimenez to Florida Marlins.,30449,2009
Jamie Hoffmann,Washington Nationals,New York Yankees,469845,Washington Nationals traded RF Jamie Hoffmann to New York Yankees.,30451,2009
Ben Snyder,Baltimore Orioles,Texas Rangers,458076,Baltimore Orioles traded LHP Ben Snyder to Texas Rangers.,30459,2009
Jesse Chavez,Tampa Bay Rays,Atlanta Braves,445926,Atlanta Braves traded RHP Rafael Soriano to Tampa Bay Rays for RHP Jesse Chavez.,30540,2009
Rafael Soriano,Atlanta Braves,Tampa Bay Rays,400089,Atlanta Braves traded RHP Rafael Soriano to Tampa Bay Rays for RHP Jesse Chavez.,30540,2009
Chris Province,Boston Red Sox,Minnesota Twins,519157,Boston Red Sox traded RHP Chris Province to Minnesota Twins.,30620,2009
Juan Pierre,Los Angeles Dodgers,Chicago White Sox,334393,Los Angeles Dodgers traded LF Juan Pierre to Chicago White Sox.,30741,2009
Roy Halladay,Toronto Blue Jays,Philadelphia Phillies,136880,Lakewood BlueClaws Traded C Travis d'Arnaud to Lansing Lugnuts; Toronto Blue Jays Traded RHP Roy Halladay to Philadelphia Phillies and Reading Phillies Traded RHP Kyle Drabek and Michael Taylor to New Hampshire Fisher Cats.,30777,2009
JC Ramirez,Seattle Mariners,Philadelphia Phillies,500724,Philadelphia Phillies Traded LHP Cliff Lee to Seattle Mariners; West Tenn Diamond Jaxx Traded RHP Phillippe Aumont to Reading Phillies; Seattle Mariners Traded RHP J.C. Ramirez to Philadelphia Phillies and High Desert Mavericks Traded CF Tyson Gillies to Clearwater Threshers.,30776,2009
Cliff Lee,Philadelphia Phillies,Seattle Mariners,424324,Philadelphia Phillies Traded LHP Cliff Lee to Seattle Mariners; West Tenn Diamond Jaxx Traded RHP Phillippe Aumont to Reading Phillies; Seattle Mariners Traded RHP J.C. Ramirez to Philadelphia Phillies and High Desert Mavericks Traded CF Tyson Gillies to Clearwater Threshers.,30776,2009
Carlos Silva,Seattle Mariners,Chicago Cubs,400067,Chicago Cubs traded RF Milton Bradley to Seattle Mariners for RHP Carlos Silva.,30834,2009
Milton Bradley,Chicago Cubs,Seattle Mariners,150396,Chicago Cubs traded RF Milton Bradley to Seattle Mariners for RHP Carlos Silva.,30834,2009
Jon Link,Chicago White Sox,Los Angeles Dodgers,456899,Birmingham Barons Traded RHP John Ely to Chattanooga Lookouts and Chicago White Sox Traded RHP Jon Link to Los Angeles Dodgers.,30831,2009
Dusty Ryan,Detroit Tigers,San Diego Padres,448767,Detroit Tigers traded C Dusty Ryan to San Diego Padres.,30950,2009
Mitch Talbot,Tampa Bay Rays,Cleveland Indians,452676,Tampa Bay Rays traded RHP Mitch Talbot to Cleveland Indians.,30948,2009
Javier Vazquez,Atlanta Braves,New York Yankees,134320,"Atlanta Braves traded LHP Boone Logan and RHP Javier Vazquez to New York Yankees for cash, RHP Arodys Vizcaino, LF Melky Cabrera and LHP Mike Dunn.",30980,2009
Arodys Vizcaino,New York Yankees,Atlanta Braves,527055,"Atlanta Braves traded LHP Boone Logan and RHP Javier Vazquez to New York Yankees for cash, RHP Arodys Vizcaino, LF Melky Cabrera and LHP Mike Dunn.",30980,2009
Mike Dunn,New York Yankees,Atlanta Braves,445197,"Atlanta Braves traded LHP Boone Logan and RHP Javier Vazquez to New York Yankees for cash, RHP Arodys Vizcaino, LF Melky Cabrera and LHP Mike Dunn.",30980,2009
Melky Cabrera,New York Yankees,Atlanta Braves,466320,"Atlanta Braves traded LHP Boone Logan and RHP Javier Vazquez to New York Yankees for cash, RHP Arodys Vizcaino, LF Melky Cabrera and LHP Mike Dunn.",30980,2009
Boone Logan,Atlanta Braves,New York Yankees,457429,"Atlanta Braves traded LHP Boone Logan and RHP Javier Vazquez to New York Yankees for cash, RHP Arodys Vizcaino, LF Melky Cabrera and LHP Mike Dunn.",30980,2009
Brandon Morrow,Seattle Mariners,Toronto Blue Jays,453344,Toronto Blue Jays Traded RHP Brandon League to Seattle Mariners; Lansing Lugnuts Traded RF Johermyn Chavez to Clinton LumberKings and Seattle Mariners Traded RHP Brandon Morrow to Toronto Blue Jays.,30996,2009
Brandon League,Toronto Blue Jays,Seattle Mariners,434181,Toronto Blue Jays Traded RHP Brandon League to Seattle Mariners; Lansing Lugnuts Traded RF Johermyn Chavez to Clinton LumberKings and Seattle Mariners Traded RHP Brandon Morrow to Toronto Blue Jays.,30996,2009
