name,from_team,team,player_id,note,transaction_id,year
Corey Littrell,Boston Red Sox,St. Louis Cardinals,592511,"Boston Red Sox traded RHP John Lackey, LHP Corey Littrell and cash to St. Louis Cardinals for RF Allen Craig and RHP Joe Kelly.",202819,2014
Joe Kelly,St. Louis Cardinals,Boston Red Sox,523260,"Boston Red Sox traded RHP John Lackey, LHP Corey Littrell and cash to St. Louis Cardinals for RF Allen Craig and RHP Joe Kelly.",202819,2014
John Lackey,Boston Red Sox,St. Louis Cardinals,407793,"Boston Red Sox traded RHP John Lackey, LHP Corey Littrell and cash to St. Louis Cardinals for RF Allen Craig and RHP Joe Kelly.",202819,2014
Allen Craig,St. Louis Cardinals,Boston Red Sox,501800,"Boston Red Sox traded RHP John Lackey, LHP Corey Littrell and cash to St. Louis Cardinals for RF Allen Craig and RHP Joe Kelly.",202819,2014
Mitch Haniger,Milwaukee Brewers,Arizona Diamondbacks,571745,Arizona Diamondbacks traded RF Gerardo Parra to Milwaukee Brewers for LHP Anthony Banda and RF Mitch Haniger.,202822,2014
Anthony Banda,Milwaukee Brewers,Arizona Diamondbacks,607455,Arizona Diamondbacks traded RF Gerardo Parra to Milwaukee Brewers for LHP Anthony Banda and RF Mitch Haniger.,202822,2014
Gerardo Parra,Arizona Diamondbacks,Milwaukee Brewers,467827,Arizona Diamondbacks traded RF Gerardo Parra to Milwaukee Brewers for LHP Anthony Banda and RF Mitch Haniger.,202822,2014
Blake Tekotte,Chicago White Sox,Arizona Diamondbacks,493574,Chicago White Sox traded RF Blake Tekotte to Arizona Diamondbacks for cash.,203349,2014
Hunter Carnevale,New York Mets,Toronto Blue Jays,595152,New York Mets traded RHP Hunter Carnevale to Toronto Blue Jays for cash.,203805,2014
Mike Clevinger,Los Angeles Angels,Cleveland Indians,605182,Los Angeles Angels traded RHP Mike Clevinger to Cleveland Indians for RHP Vinnie Pestano.,203913,2014
Roberto Hernandez,Philadelphia Phillies,Los Angeles Dodgers,433584,Philadelphia Phillies traded RHP Roberto Hernandez to Los Angeles Dodgers for Player To Be Named Later and Player To Be Named Later.,203864,2014
Vinnie Pestano,Cleveland Indians,Los Angeles Angels,502260,Los Angeles Angels traded RHP Mike Clevinger to Cleveland Indians for RHP Vinnie Pestano.,203913,2014
Jacob Turner,Miami Marlins,Chicago Cubs,545363,Miami Marlins traded RHP Jacob Turner to Chicago Cubs for RHP Jose Arias and RHP Tyler Bremer.,203992,2014
Tyler Bremer,Chicago Cubs,Miami Marlins,592164,Miami Marlins traded RHP Jacob Turner to Chicago Cubs for RHP Jose Arias and RHP Tyler Bremer.,203992,2014
Jose Arias,Chicago Cubs,Miami Marlins,593507,Miami Marlins traded RHP Jacob Turner to Chicago Cubs for RHP Jose Arias and RHP Tyler Bremer.,203992,2014
Angel Castro,St. Louis Cardinals,Oakland Athletics,502162,St. Louis Cardinals traded RHP Angel Castro to Oakland Athletics for cash.,204105,2014
Kevin Correia,Minnesota Twins,Los Angeles Dodgers,429781,Minnesota Twins traded RHP Kevin Correia to Los Angeles Dodgers for Player To Be Named Later.,204220,2014
Josh Willingham,Minnesota Twins,Kansas City Royals,425545,Minnesota Twins traded LF Josh Willingham to Kansas City Royals for RHP Jason Adam.,204472,2014
Jason Adam,Kansas City Royals,Minnesota Twins,592094,Minnesota Twins traded LF Josh Willingham to Kansas City Royals for RHP Jason Adam.,204472,2014
Justin Germano,Texas Rangers,Los Angeles Dodgers,430683,Texas Rangers traded RHP Justin Germano to Los Angeles Dodgers for Future Considerations.,205080,2014
Blake Cooper,Arizona Diamondbacks,Chicago Cubs,594788,Chicago Cubs traded CF Brett Jackson to Arizona Diamondbacks for RHP Blake Cooper.,205062,2014
Brett Jackson,Chicago Cubs,Arizona Diamondbacks,571804,Chicago Cubs traded CF Brett Jackson to Arizona Diamondbacks for RHP Blake Cooper.,205062,2014
Jesmuel Valentin,Los Angeles Dodgers,Philadelphia Phillies,621044,Los Angeles Dodgers traded 2B Jesmuel Valentin to Philadelphia Phillies.,205233,2014
Gordon Beckham,Chicago White Sox,Los Angeles Angels,493596,Chicago White Sox traded 2B Gordon Beckham to Los Angeles Angels for Player To Be Named Later.,205721,2014
Chris Gimenez,Texas Rangers,Cleveland Indians,460269,Texas Rangers traded C Chris Gimenez to Cleveland Indians.,205927,2014
Geovany Soto,Texas Rangers,Oakland Athletics,434567,Texas Rangers traded C Geovany Soto to Oakland Athletics for cash.,205994,2014
Bryan Anderson,Cincinnati Reds,Oakland Athletics,457762,Cincinnati Reds traded C Bryan Anderson to Oakland Athletics.,206006,2014
Josh Outman,Cleveland Indians,New York Yankees,489189,Cleveland Indians traded LHP Josh Outman to New York Yankees for Player To Be Named Later.,206358,2014
Victor Arano,Los Angeles Dodgers,Philadelphia Phillies,644364,Los Angeles Dodgers traded RHP Victor Arano to Philadelphia Phillies.,206349,2014
Barrett Astin,Milwaukee Brewers,Cincinnati Reds,592120,Cincinnati Reds traded RHP Jonathan Broxton to Milwaukee Brewers for RHP Barrett Astin and RHP Kevin Shackelford.,206623,2014
Kevin Shackelford,Milwaukee Brewers,Cincinnati Reds,594992,Cincinnati Reds traded RHP Jonathan Broxton to Milwaukee Brewers for RHP Barrett Astin and RHP Kevin Shackelford.,206623,2014
Jonathan Broxton,Cincinnati Reds,Milwaukee Brewers,455009,Cincinnati Reds traded RHP Jonathan Broxton to Milwaukee Brewers for RHP Barrett Astin and RHP Kevin Shackelford.,206623,2014
John Mayberry Jr.,Philadelphia Phillies,Toronto Blue Jays,460055,Philadelphia Phillies traded LF John Mayberry Jr. to Toronto Blue Jays for 3B Gustavo Pierre.,206721,2014
Alejandro De Aza,Chicago White Sox,Baltimore Orioles,457477,Chicago White Sox traded LF Alejandro De Aza to Baltimore Orioles for RHP Mark Blackmar and RHP Miguel Chalas.,206566,2014
Mark Blackmar,Baltimore Orioles,Chicago White Sox,592147,Chicago White Sox traded LF Alejandro De Aza to Baltimore Orioles for RHP Mark Blackmar and RHP Miguel Chalas.,206566,2014
Miguel Chalas,Baltimore Orioles,Chicago White Sox,593439,Chicago White Sox traded LF Alejandro De Aza to Baltimore Orioles for RHP Mark Blackmar and RHP Miguel Chalas.,206566,2014
Nolan Sanburn,Oakland Athletics,Chicago White Sox,595393,Chicago White Sox traded 1B Adam Dunn and cash to Oakland Athletics for RHP Nolan Sanburn.,206585,2014
Adam Dunn,Chicago White Sox,Oakland Athletics,276055,Chicago White Sox traded 1B Adam Dunn and cash to Oakland Athletics for RHP Nolan Sanburn.,206585,2014
Gustavo Pierre,Toronto Blue Jays,Philadelphia Phillies,550012,Philadelphia Phillies traded LF John Mayberry Jr. to Toronto Blue Jays for 3B Gustavo Pierre.,206721,2014
Kelly Johnson,Boston Red Sox,Baltimore Orioles,430637,Boston Red Sox traded 3B Kelly Johnson and 3B Michael Almanzar to Baltimore Orioles for Jemile Weeks and 2B Ivan De Jesus.,206567,2014
Michael Almanzar,Boston Red Sox,Baltimore Orioles,527031,Boston Red Sox traded 3B Kelly Johnson and 3B Michael Almanzar to Baltimore Orioles for Jemile Weeks and 2B Ivan De Jesus.,206567,2014
Jemile Weeks,Baltimore Orioles,Boston Red Sox,457789,Boston Red Sox traded 3B Kelly Johnson and 3B Michael Almanzar to Baltimore Orioles for Jemile Weeks and 2B Ivan De Jesus.,206567,2014
Ivan De Jesus,Baltimore Orioles,Boston Red Sox,474443,Boston Red Sox traded 3B Kelly Johnson and 3B Michael Almanzar to Baltimore Orioles for Jemile Weeks and 2B Ivan De Jesus.,206567,2014
Jared Cruz,Atlanta Braves,Houston Astros,644379,Atlanta Braves traded 2B Jared Cruz to Houston Astros. PTBN in 7/3 Andrew Robinson trade,207540,2014
J.B. Shuck,Los Angeles Angels,Cleveland Indians,543776,Los Angeles Angels traded LF J.B. Shuck to Cleveland Indians for cash.,207223,2014
Preston Guilmet,Baltimore Orioles,Pittsburgh Pirates,543258,Baltimore Orioles traded RHP Preston Guilmet to Pittsburgh Pirates for cash.,208754,2014
Justin Sellers,Cleveland Indians,Pittsburgh Pirates,451088,Cleveland Indians traded SS Justin Sellers to Pittsburgh Pirates for cash.,210020,2014
Liam Hendriks,Kansas City Royals,Toronto Blue Jays,521230,Kansas City Royals traded RHP Liam Hendriks to Toronto Blue Jays for C Santiago Nessy.,210370,2014
Santiago Nessy,Toronto Blue Jays,Kansas City Royals,574888,Kansas City Royals traded RHP Liam Hendriks to Toronto Blue Jays for C Santiago Nessy.,210370,2014
Marco Estrada,Milwaukee Brewers,Toronto Blue Jays,462136,Toronto Blue Jays traded 1B Adam Lind to Milwaukee Brewers for RHP Marco Estrada.,210534,2014
Adam Lind,Toronto Blue Jays,Milwaukee Brewers,452252,Toronto Blue Jays traded 1B Adam Lind to Milwaukee Brewers for RHP Marco Estrada.,210534,2014
Hank Conger,Los Angeles Angels,Houston Astros,474233,Houston Astros traded C Carlos Perez and RHP Nick Tropeano to Los Angeles Angels for C Hank Conger.,210997,2014
Carlos Perez,Houston Astros,Los Angeles Angels,542208,Houston Astros traded C Carlos Perez and RHP Nick Tropeano to Los Angeles Angels for C Hank Conger.,210997,2014
Cesar Ramos,Tampa Bay Rays,Los Angeles Angels,459987,Los Angeles Angels traded RHP Mark Sappington to Tampa Bay Rays for LHP Cesar Ramos.,211000,2014
Mark Sappington,Los Angeles Angels,Tampa Bay Rays,621212,Los Angeles Angels traded RHP Mark Sappington to Tampa Bay Rays for LHP Cesar Ramos.,211000,2014
Nick Tropeano,Houston Astros,Los Angeles Angels,607374,Houston Astros traded C Carlos Perez and RHP Nick Tropeano to Los Angeles Angels for C Hank Conger.,210997,2014
Shane Carle,Pittsburgh Pirates,Colorado Rockies,641438,Colorado Rockies traded RHP Rob Scahill to Pittsburgh Pirates for RHP Shane Carle.,211293,2014
Rob Scahill,Colorado Rockies,Pittsburgh Pirates,543746,Colorado Rockies traded RHP Rob Scahill to Pittsburgh Pirates for RHP Shane Carle.,211293,2014
Justin Wilson,Pittsburgh Pirates,New York Yankees,458677,New York Yankees traded C Francisco Cervelli to Pittsburgh Pirates for LHP Justin Wilson.,211405,2014
Francisco Cervelli,New York Yankees,Pittsburgh Pirates,465041,New York Yankees traded C Francisco Cervelli to Pittsburgh Pirates for LHP Justin Wilson.,211405,2014
Devon Travis,Detroit Tigers,Toronto Blue Jays,581527,Toronto Blue Jays traded CF Anthony Gose to Detroit Tigers for 2B Devon Travis.,211406,2014
Anthony Gose,Toronto Blue Jays,Detroit Tigers,543238,Toronto Blue Jays traded CF Anthony Gose to Detroit Tigers for 2B Devon Travis.,211406,2014
Andrew Velazquez,Arizona Diamondbacks,Tampa Bay Rays,623205,Tampa Bay Rays traded RHP Jeremy Hellickson to Arizona Diamondbacks for SS Andrew Velazquez and OF Justin Williams.,211508,2014
Justin Williams,Arizona Diamondbacks,Tampa Bay Rays,642211,Tampa Bay Rays traded RHP Jeremy Hellickson to Arizona Diamondbacks for SS Andrew Velazquez and OF Justin Williams.,211508,2014
Jeremy Hellickson,Tampa Bay Rays,Arizona Diamondbacks,476451,Tampa Bay Rays traded RHP Jeremy Hellickson to Arizona Diamondbacks for SS Andrew Velazquez and OF Justin Williams.,211508,2014
Kyle Wren,Atlanta Braves,Milwaukee Brewers,592881,Atlanta Braves traded CF Kyle Wren to Milwaukee Brewers for RHP Zach Quintana.,211471,2014
Zach Quintana,Milwaukee Brewers,Atlanta Braves,621071,Atlanta Braves traded CF Kyle Wren to Milwaukee Brewers for RHP Zach Quintana.,211471,2014
Tommy La Stella,Atlanta Braves,Chicago Cubs,600303,Chicago Cubs traded RHP Arodys Vizcaino to Atlanta Braves for 2B Tommy La Stella.,211531,2014
Arodys Vizcaino,Chicago Cubs,Atlanta Braves,527055,Chicago Cubs traded RHP Arodys Vizcaino to Atlanta Braves for 2B Tommy La Stella.,211531,2014
Kyle Jensen,Miami Marlins,Los Angeles Dodgers,571812,Miami Marlins traded RF Kyle Jensen to Los Angeles Dodgers for Player To Be Named Later.,211605,2014
Jason Heyward,Atlanta Braves,St. Louis Cardinals,518792,St. Louis Cardinals traded RHP Shelby Miller and RHP Tyrell Jenkins to Atlanta Braves for RF Jason Heyward and RHP Jordan Walden.,211534,2014
Tyrell Jenkins,St. Louis Cardinals,Atlanta Braves,592433,St. Louis Cardinals traded RHP Shelby Miller and RHP Tyrell Jenkins to Atlanta Braves for RF Jason Heyward and RHP Jordan Walden.,211534,2014
Shelby Miller,St. Louis Cardinals,Atlanta Braves,571946,St. Louis Cardinals traded RHP Shelby Miller and RHP Tyrell Jenkins to Atlanta Braves for RF Jason Heyward and RHP Jordan Walden.,211534,2014
Jordan Walden,Atlanta Braves,St. Louis Cardinals,477229,St. Louis Cardinals traded RHP Shelby Miller and RHP Tyrell Jenkins to Atlanta Braves for RF Jason Heyward and RHP Jordan Walden.,211534,2014
Joel Peralta,Tampa Bay Rays,Los Angeles Dodgers,407908,Los Angeles Dodgers traded RHP Greg Harris and RHP Jose Dominguez to Tampa Bay Rays for LHP Adam Liberatore and RHP Joel Peralta.,211885,2014
Greg Harris,Los Angeles Dodgers,Tampa Bay Rays,643353,Los Angeles Dodgers traded RHP Greg Harris and RHP Jose Dominguez to Tampa Bay Rays for LHP Adam Liberatore and RHP Joel Peralta.,211885,2014
Adam Liberatore,Tampa Bay Rays,Los Angeles Dodgers,571893,Los Angeles Dodgers traded RHP Greg Harris and RHP Jose Dominguez to Tampa Bay Rays for LHP Adam Liberatore and RHP Joel Peralta.,211885,2014
Jose Dominguez,Los Angeles Dodgers,Tampa Bay Rays,523848,Los Angeles Dodgers traded RHP Greg Harris and RHP Jose Dominguez to Tampa Bay Rays for LHP Adam Liberatore and RHP Joel Peralta.,211885,2014
Kyle Bartsch,Kansas City Royals,San Diego Padres,641339,San Diego Padres traded LF Reymond Fuentes to Kansas City Royals for LHP Kyle Bartsch.,211859,2014
Reymond Fuentes,San Diego Padres,Kansas City Royals,571681,San Diego Padres traded LF Reymond Fuentes to Kansas City Royals for LHP Kyle Bartsch.,211859,2014
Ty Kelly,Seattle Mariners,St. Louis Cardinals,571841,Seattle Mariners traded 2B Ty Kelly to St. Louis Cardinals for Sam Gaviglio.,211861,2014
Sam Gaviglio,St. Louis Cardinals,Seattle Mariners,543208,Seattle Mariners traded 2B Ty Kelly to St. Louis Cardinals for Sam Gaviglio.,211861,2014
Daniel Robertson,Texas Rangers,Los Angeles Angels,543706,Texas Rangers traded LF Daniel Robertson to Los Angeles Angels for Player To Be Named Later.,211875,2014
Mike Bolsinger,Arizona Diamondbacks,Los Angeles Dodgers,502211,Arizona Diamondbacks traded RHP Mike Bolsinger to Los Angeles Dodgers for cash.,212057,2014
Charles Brewer,Arizona Diamondbacks,Cleveland Indians,502033,Arizona Diamondbacks traded RHP Charles Brewer to Cleveland Indians for cash.,212060,2014
Ike Davis,Pittsburgh Pirates,Oakland Athletics,477195,Pittsburgh Pirates traded 1B Ike Davis to Oakland Athletics.,212072,2014
Juan Nicasio,Colorado Rockies,Los Angeles Dodgers,504379,Colorado Rockies traded RHP Juan Nicasio to Los Angeles Dodgers for Player To Be Named Later.,212078,2014
Scott Barnes,Cleveland Indians,Baltimore Orioles,488683,Cleveland Indians traded LHP Scott Barnes to Baltimore Orioles for cash.,212190,2014
Ryan Jackson,Los Angeles Dodgers,Kansas City Royals,474249,Los Angeles Dodgers traded SS Ryan Jackson to Kansas City Royals for cash.,212194,2014
Reid Redman,Miami Marlins,Kansas City Royals,607696,Kansas City Royals traded RHP Aaron Crow to Miami Marlins for LHP Brian Flynn and RHP Reid Redman.,212225,2014
Josh Donaldson,Oakland Athletics,Toronto Blue Jays,518626,"Oakland Athletics traded 3B Josh Donaldson to Toronto Blue Jays for LHP Sean Nolin, 3B Brett Lawrie, RHP Kendall Graveman and SS Franklin Barreto.",212242,2014
Sean Nolin,Toronto Blue Jays,Oakland Athletics,543594,"Oakland Athletics traded 3B Josh Donaldson to Toronto Blue Jays for LHP Sean Nolin, 3B Brett Lawrie, RHP Kendall Graveman and SS Franklin Barreto.",212242,2014
Kendall Graveman,Toronto Blue Jays,Oakland Athletics,608665,"Oakland Athletics traded 3B Josh Donaldson to Toronto Blue Jays for LHP Sean Nolin, 3B Brett Lawrie, RHP Kendall Graveman and SS Franklin Barreto.",212242,2014
Franklin Barreto,Toronto Blue Jays,Oakland Athletics,620439,"Oakland Athletics traded 3B Josh Donaldson to Toronto Blue Jays for LHP Sean Nolin, 3B Brett Lawrie, RHP Kendall Graveman and SS Franklin Barreto.",212242,2014
Aaron Crow,Kansas City Royals,Miami Marlins,543070,Kansas City Royals traded RHP Aaron Crow to Miami Marlins for LHP Brian Flynn and RHP Reid Redman.,212225,2014
Brian Flynn,Miami Marlins,Kansas City Royals,543169,Kansas City Royals traded RHP Aaron Crow to Miami Marlins for LHP Brian Flynn and RHP Reid Redman.,212225,2014
Brett Lawrie,Toronto Blue Jays,Oakland Athletics,543434,"Oakland Athletics traded 3B Josh Donaldson to Toronto Blue Jays for LHP Sean Nolin, 3B Brett Lawrie, RHP Kendall Graveman and SS Franklin Barreto.",212242,2014
Sean Rodriguez,Tampa Bay Rays,Pittsburgh Pirates,446481,Tampa Bay Rays traded 1B Sean Rodriguez to Pittsburgh Pirates for Player To Be Named Later and cash.,212336,2014
Chris Heisey,Cincinnati Reds,Los Angeles Dodgers,502317,Los Angeles Dodgers traded RHP Matt Magill to Cincinnati Reds for LF Chris Heisey.,212409,2014
Matt Magill,Los Angeles Dodgers,Cincinnati Reds,543483,Los Angeles Dodgers traded RHP Matt Magill to Cincinnati Reds for LF Chris Heisey.,212409,2014
Michael Saunders,Seattle Mariners,Toronto Blue Jays,459431,Seattle Mariners traded RF Michael Saunders to Toronto Blue Jays for LHP J.A. Happ.,212532,2014
J.A. Happ,Toronto Blue Jays,Seattle Mariners,457918,Seattle Mariners traded RF Michael Saunders to Toronto Blue Jays for LHP J.A. Happ.,212532,2014
Shane Greene,New York Yankees,Detroit Tigers,572888,Arizona Diamondbacks Traded SS Didi Gregorius to New York Yankees; Detroit Tigers Traded 2B Domingo Leyba and LHP Robbie Ray to Arizona Diamondbacks and New York Yankees Traded RHP Shane Greene to Detroit Tigers.,212589,2014
Robbie Ray,Detroit Tigers,Arizona Diamondbacks,592662,Arizona Diamondbacks Traded SS Didi Gregorius to New York Yankees; Detroit Tigers Traded 2B Domingo Leyba and LHP Robbie Ray to Arizona Diamondbacks and New York Yankees Traded RHP Shane Greene to Detroit Tigers.,212589,2014
Domingo Leyba,Detroit Tigers,Arizona Diamondbacks,642736,Arizona Diamondbacks Traded SS Didi Gregorius to New York Yankees; Detroit Tigers Traded 2B Domingo Leyba and LHP Robbie Ray to Arizona Diamondbacks and New York Yankees Traded RHP Shane Greene to Detroit Tigers.,212589,2014
Didi Gregorius,Arizona Diamondbacks,New York Yankees,544369,Arizona Diamondbacks Traded SS Didi Gregorius to New York Yankees; Detroit Tigers Traded 2B Domingo Leyba and LHP Robbie Ray to Arizona Diamondbacks and New York Yankees Traded RHP Shane Greene to Detroit Tigers.,212589,2014
Joey Wendle,Cleveland Indians,Oakland Athletics,621563,Oakland Athletics traded RF Brandon Moss to Cleveland Indians for 2B Joey Wendle.,212795,2014
Brandon Moss,Oakland Athletics,Cleveland Indians,461235,Oakland Athletics traded RF Brandon Moss to Cleveland Indians for 2B Joey Wendle.,212795,2014
Miguel Montero,Arizona Diamondbacks,Chicago Cubs,471083,Arizona Diamondbacks traded C Miguel Montero to Chicago Cubs for RHP Jeferson Mejia and RHP Zack Godley.,212819,2014
Zack Godley,Chicago Cubs,Arizona Diamondbacks,643327,Arizona Diamondbacks traded C Miguel Montero to Chicago Cubs for RHP Jeferson Mejia and RHP Zack Godley.,212819,2014
Jeferson Mejia,Chicago Cubs,Arizona Diamondbacks,646301,Arizona Diamondbacks traded C Miguel Montero to Chicago Cubs for RHP Jeferson Mejia and RHP Zack Godley.,212819,2014
Jeff Samardzija,Oakland Athletics,Chicago White Sox,502188,"Oakland Athletics traded RHP Jeff Samardzija and RHP Michael Ynoa to Chicago White Sox for RHP Chris Bassitt, C Josh Phegley, 1B Rangel Ravelo and SS Marcus Semien.",212809,2014
Chris Bassitt,Chicago White Sox,Oakland Athletics,605135,"Oakland Athletics traded RHP Jeff Samardzija and RHP Michael Ynoa to Chicago White Sox for RHP Chris Bassitt, C Josh Phegley, 1B Rangel Ravelo and SS Marcus Semien.",212809,2014
Rangel Ravelo,Chicago White Sox,Oakland Athletics,592660,"Oakland Athletics traded RHP Jeff Samardzija and RHP Michael Ynoa to Chicago White Sox for RHP Chris Bassitt, C Josh Phegley, 1B Rangel Ravelo and SS Marcus Semien.",212809,2014
Marcus Semien,Chicago White Sox,Oakland Athletics,543760,"Oakland Athletics traded RHP Jeff Samardzija and RHP Michael Ynoa to Chicago White Sox for RHP Chris Bassitt, C Josh Phegley, 1B Rangel Ravelo and SS Marcus Semien.",212809,2014
Michael Ynoa,Oakland Athletics,Chicago White Sox,573589,"Oakland Athletics traded RHP Jeff Samardzija and RHP Michael Ynoa to Chicago White Sox for RHP Chris Bassitt, C Josh Phegley, 1B Rangel Ravelo and SS Marcus Semien.",212809,2014
Josh Phegley,Chicago White Sox,Oakland Athletics,572033,"Oakland Athletics traded RHP Jeff Samardzija and RHP Michael Ynoa to Chicago White Sox for RHP Chris Bassitt, C Josh Phegley, 1B Rangel Ravelo and SS Marcus Semien.",212809,2014
Drew Butera,Los Angeles Dodgers,Los Angeles Angels,460077,Los Angeles Dodgers traded C Drew Butera to Los Angeles Angels for Player To Be Named Later.,212843,2014
Joely Rodriguez,Pittsburgh Pirates,Philadelphia Phillies,570257,Philadelphia Phillies traded LHP Antonio Bastardo to Pittsburgh Pirates for LHP Joely Rodriguez.,212877,2014
Antonio Bastardo,Philadelphia Phillies,Pittsburgh Pirates,455374,Philadelphia Phillies traded LHP Antonio Bastardo to Pittsburgh Pirates for LHP Joely Rodriguez.,212877,2014
Miguel Rojas,Los Angeles Dodgers,Miami Marlins,500743,"Los Angeles Dodgers traded 2B Dee Gordon, RHP Dan Haren, SS Miguel Rojas and cash to Miami Marlins for LHP Andrew Heaney, RHP Chris Hatcher, 2B Enrique Hernandez and C Austin Barnes.",212887,2014
Enrique Hernandez,Miami Marlins,Los Angeles Dodgers,571771,"Los Angeles Dodgers traded 2B Dee Gordon, RHP Dan Haren, SS Miguel Rojas and cash to Miami Marlins for LHP Andrew Heaney, RHP Chris Hatcher, 2B Enrique Hernandez and C Austin Barnes.",212887,2014
Dan Haren,Los Angeles Dodgers,Miami Marlins,429717,"Los Angeles Dodgers traded 2B Dee Gordon, RHP Dan Haren, SS Miguel Rojas and cash to Miami Marlins for LHP Andrew Heaney, RHP Chris Hatcher, 2B Enrique Hernandez and C Austin Barnes.",212887,2014
Andrew Heaney,Miami Marlins,Los Angeles Dodgers,571760,"Los Angeles Dodgers traded 2B Dee Gordon, RHP Dan Haren, SS Miguel Rojas and cash to Miami Marlins for LHP Andrew Heaney, RHP Chris Hatcher, 2B Enrique Hernandez and C Austin Barnes.",212887,2014
Dee Gordon,Los Angeles Dodgers,Miami Marlins,543829,"Los Angeles Dodgers traded 2B Dee Gordon, RHP Dan Haren, SS Miguel Rojas and cash to Miami Marlins for LHP Andrew Heaney, RHP Chris Hatcher, 2B Enrique Hernandez and C Austin Barnes.",212887,2014
Chris Hatcher,Miami Marlins,Los Angeles Dodgers,501822,"Los Angeles Dodgers traded 2B Dee Gordon, RHP Dan Haren, SS Miguel Rojas and cash to Miami Marlins for LHP Andrew Heaney, RHP Chris Hatcher, 2B Enrique Hernandez and C Austin Barnes.",212887,2014
Jason Garcia,Houston Astros,Baltimore Orioles,592329,Houston Astros traded RHP Jason Garcia to Baltimore Orioles for cash.,212893,2014
Austin Barnes,Miami Marlins,Los Angeles Dodgers,605131,"Los Angeles Dodgers traded 2B Dee Gordon, RHP Dan Haren, SS Miguel Rojas and cash to Miami Marlins for LHP Andrew Heaney, RHP Chris Hatcher, 2B Enrique Hernandez and C Austin Barnes.",212887,2014
Jandel Gustave,Boston Red Sox,Kansas City Royals,594311,Boston Red Sox traded RHP Jandel Gustave to Kansas City Royals for cash.,212980,2014
Alex Wilson,Boston Red Sox,Detroit Tigers,543935,"Detroit Tigers traded RHP Rick Porcello to Boston Red Sox for LF Yoenis Cespedes, RHP Alex Wilson and LHP Gabe Speier.",212905,2014
Gabe Speier,Boston Red Sox,Detroit Tigers,642100,"Detroit Tigers traded RHP Rick Porcello to Boston Red Sox for LF Yoenis Cespedes, RHP Alex Wilson and LHP Gabe Speier.",212905,2014
Andrew Heaney,Los Angeles Dodgers,Los Angeles Angels,571760,Los Angeles Angels traded 2B Howie Kendrick to Los Angeles Dodgers for LHP Andrew Heaney.,212888,2014
Howie Kendrick,Los Angeles Angels,Los Angeles Dodgers,435062,Los Angeles Angels traded 2B Howie Kendrick to Los Angeles Dodgers for LHP Andrew Heaney.,212888,2014
Taylor Featherston,Chicago Cubs,Los Angeles Angels,605227,Chicago Cubs traded 3B Taylor Featherston to Los Angeles Angels for cash.,212995,2014
Chad Wallach,Miami Marlins,Cincinnati Reds,595453,Cincinnati Reds traded RHP Mat Latos to Miami Marlins for RHP Anthony DeSclafani and C Chad Wallach.,212902,2014
Anthony DeSclafani,Miami Marlins,Cincinnati Reds,543101,Cincinnati Reds traded RHP Mat Latos to Miami Marlins for RHP Anthony DeSclafani and C Chad Wallach.,212902,2014
Mat Latos,Cincinnati Reds,Miami Marlins,502009,Cincinnati Reds traded RHP Mat Latos to Miami Marlins for RHP Anthony DeSclafani and C Chad Wallach.,212902,2014
Mark Canha,Colorado Rockies,Oakland Athletics,592192,Colorado Rockies traded LF Mark Canha to Oakland Athletics for RHP Austin House and cash.,212903,2014
Austin House,Oakland Athletics,Colorado Rockies,572934,Colorado Rockies traded LF Mark Canha to Oakland Athletics for RHP Austin House and cash.,212903,2014
Josh Rutledge,Colorado Rockies,Los Angeles Angels,592710,Colorado Rockies traded 2B Josh Rutledge to Los Angeles Angels for RHP Jairo Diaz.,212886,2014
Jairo Diaz,Los Angeles Angels,Colorado Rockies,545064,Colorado Rockies traded 2B Josh Rutledge to Los Angeles Angels for RHP Jairo Diaz.,212886,2014
Alfredo Simon,Cincinnati Reds,Detroit Tigers,430580,Cincinnati Reds traded RHP Alfredo Simon to Detroit Tigers for SS Eugenio Suarez and RHP Jonathon Crawford.,212889,2014
Eugenio Suarez,Detroit Tigers,Cincinnati Reds,553993,Cincinnati Reds traded RHP Alfredo Simon to Detroit Tigers for SS Eugenio Suarez and RHP Jonathon Crawford.,212889,2014
Jonathon Crawford,Detroit Tigers,Cincinnati Reds,592232,Cincinnati Reds traded RHP Alfredo Simon to Detroit Tigers for SS Eugenio Suarez and RHP Jonathon Crawford.,212889,2014
Rick Porcello,Detroit Tigers,Boston Red Sox,519144,"Detroit Tigers traded RHP Rick Porcello to Boston Red Sox for LF Yoenis Cespedes, RHP Alex Wilson and LHP Gabe Speier.",212905,2014
Yoenis Cespedes,Boston Red Sox,Detroit Tigers,493316,"Detroit Tigers traded RHP Rick Porcello to Boston Red Sox for LF Yoenis Cespedes, RHP Alex Wilson and LHP Gabe Speier.",212905,2014
Andre Rienzo,Chicago White Sox,Miami Marlins,516589,Miami Marlins traded LHP Dan Jennings to Chicago White Sox for RHP Andre Rienzo.,212890,2014
Dan Jennings,Miami Marlins,Chicago White Sox,543359,Miami Marlins traded LHP Dan Jennings to Chicago White Sox for RHP Andre Rienzo.,212890,2014
Chris Bostick,Texas Rangers,Washington Nationals,607471,Washington Nationals traded LHP Ross Detwiler to Texas Rangers for 2B Christopher Bostick and RHP Abel De Los Santos.,213000,2014
