name,from_team,team,player_id,note
Andrew Miller,Florida Marlins,Boston Red Sox,453192,Boston Red Sox traded LHP Dustin Richardson to Florida Marlins for LHP Andrew Miller.
Dustin Richardson,Boston Red Sox,Florida Marlins,450580,Boston Red Sox traded LHP Dustin Richardson to Florida Marlins for LHP Andrew Miller.
Edward Mujica,San Diego Padres,Florida Marlins,465629,San Diego Padres traded RHP Edward Mujica and RHP Ryan Webb to Florida Marlins for CF Cameron Maybin.
Ryan Webb,San Diego Padres,Florida Marlins,444436,San Diego Padres traded RHP Edward Mujica and RHP Ryan Webb to Florida Marlins for CF Cameron Maybin.
Cameron Maybin,Florida Marlins,San Diego Padres,457727,San Diego Padres traded RHP Edward Mujica and RHP Ryan Webb to Florida Marlins for CF Cameron Maybin.
Dan Uggla,Florida Marlins,Atlanta Braves,462564,Atlanta Braves traded LHP Mike Dunn and 2B Omar Infante to Florida Marlins for 2B Dan Uggla.
Mike Dunn,Atlanta Braves,Florida Marlins,445197,Atlanta Braves traded LHP Mike Dunn and 2B Omar Infante to Florida Marlins for 2B Dan Uggla.
Omar Infante,Atlanta Braves,Florida Marlins,408299,Atlanta Braves traded LHP Mike Dunn and 2B Omar Infante to Florida Marlins for 2B Dan Uggla.
Trystan Magnuson,Toronto Blue Jays,Oakland Athletics,518972,Oakland Athletics traded RF Rajai Davis to Toronto Blue Jays for RHP Danny Farquhar and RHP Trystan Magnuson.
Danny Farquhar,Toronto Blue Jays,Oakland Athletics,543144,Oakland Athletics traded RF Rajai Davis to Toronto Blue Jays for RHP Danny Farquhar and RHP Trystan Magnuson.
Rajai Davis,Oakland Athletics,Toronto Blue Jays,434658,Oakland Athletics traded RF Rajai Davis to Toronto Blue Jays for RHP Danny Farquhar and RHP Trystan Magnuson.
Felipe Paulino,Houston Astros,Colorado Rockies,462956,Colorado Rockies traded 2B Clint Barmes to Houston Astros for RHP Felipe Paulino.
Clint Barmes,Colorado Rockies,Houston Astros,425549,Colorado Rockies traded 2B Clint Barmes to Houston Astros for RHP Felipe Paulino.
Juan Miranda,New York Yankees,Arizona Diamondbacks,506673,New York Yankees Traded 1B Juan Miranda to Arizona Diamondbacks and South Bend Silver Hawks Traded RHP Scottie Allen to Charleston RiverDogs.
Zach Duke,Pittsburgh Pirates,Arizona Diamondbacks,435043,Pittsburgh Pirates traded LHP Zach Duke to Arizona Diamondbacks.
Ryan Theriot,Los Angeles Dodgers,St. Louis Cardinals,444135,Los Angeles Dodgers traded 2B Ryan Theriot to St. Louis Cardinals for RHP Blake Hawksworth.
Blake Hawksworth,St. Louis Cardinals,Los Angeles Dodgers,458003,Los Angeles Dodgers traded 2B Ryan Theriot to St. Louis Cardinals for RHP Blake Hawksworth.
Chaz Roe,Colorado Rockies,Seattle Mariners,475054,Seattle Mariners traded 3B Jose Lopez to Colorado Rockies for RHP Chaz Roe.
Jose Lopez,Seattle Mariners,Colorado Rockies,430946,Seattle Mariners traded 3B Jose Lopez to Colorado Rockies for RHP Chaz Roe.
Scott Linebrink,Chicago White Sox,Atlanta Braves,276530,Chicago White Sox traded RHP Scott Linebrink to Atlanta Braves for RHP Kyle Cofield.
Kyle Cofield,Atlanta Braves,Chicago White Sox,457781,Chicago White Sox traded RHP Scott Linebrink to Atlanta Braves for RHP Kyle Cofield.
Carlos Villanueva,Milwaukee Brewers,Toronto Blue Jays,453646,Milwaukee Brewers traded RHP Carlos Villanueva to Toronto Blue Jays.
Adrian Gonzalez,San Diego Padres,Boston Red Sox,408236,Portland Sea Dogs Traded 1B Anthony Rizzo and RHP Casey Kelly to San Antonio Missions; San Diego Padres Traded 1B Adrian Gonzalez to Boston Red Sox and Greenville Drive Traded CF Reymond Fuentes to Fort Wayne TinCaps.
Mark Reynolds,Arizona Diamondbacks,Baltimore Orioles,448602,Arizona Diamondbacks traded 3B Mark Reynolds to Baltimore Orioles for RHP David Hernandez and RHP Kam Mickolio.
David Hernandez,Baltimore Orioles,Arizona Diamondbacks,456696,Arizona Diamondbacks traded 3B Mark Reynolds to Baltimore Orioles for RHP David Hernandez and RHP Kam Mickolio.
Kam Mickolio,Baltimore Orioles,Arizona Diamondbacks,501874,Arizona Diamondbacks traded 3B Mark Reynolds to Baltimore Orioles for RHP David Hernandez and RHP Kam Mickolio.
Shaun Marcum,Toronto Blue Jays,Milwaukee Brewers,451788,Toronto Blue Jays traded RHP Shaun Marcum to Milwaukee Brewers for Brett Lawrie.
Brett Lawrie,Milwaukee Brewers,Toronto Blue Jays,543434,Toronto Blue Jays traded RHP Shaun Marcum to Milwaukee Brewers for Brett Lawrie.
Mason Tobin,Chicago Cubs,Texas Rangers,474226,Chicago Cubs traded RHP Mason Tobin to Texas Rangers.
J.J. Hardy,Minnesota Twins,Baltimore Orioles,429666,Baltimore Orioles Traded RHP Jim Hoey to Minnesota Twins; Minnesota Twins Traded SS J.J. Hardy to Baltimore Orioles; Frederick Keys Traded RHP Brett Jacobson to New Britain Rock Cats and Rochester Red Wings Traded SS Brendan Harris to Norfolk Tides.
Jim Hoey,Baltimore Orioles,Minnesota Twins,460597,Baltimore Orioles Traded RHP Jim Hoey to Minnesota Twins; Minnesota Twins Traded SS J.J. Hardy to Baltimore Orioles; Frederick Keys Traded RHP Brett Jacobson to New Britain Rock Cats and Rochester Red Wings Traded SS Brendan Harris to Norfolk Tides.
Brendan Ryan,St. Louis Cardinals,Seattle Mariners,453895,St. Louis Cardinals traded SS Brendan Ryan to Seattle Mariners for RHP Maikel Cleto.
Maikel Cleto,Seattle Mariners,St. Louis Cardinals,521055,St. Louis Cardinals traded SS Brendan Ryan to Seattle Mariners for RHP Maikel Cleto.
Josh Willingham,Washington Nationals,Oakland Athletics,425545,Washington Nationals traded LF Josh Willingham to Oakland Athletics for RHP Henry Alberto Rodriguez and CF Corey Brown.
Henry Alberto Rodriguez,Oakland Athletics,Washington Nationals,469159,Washington Nationals traded LF Josh Willingham to Oakland Athletics for RHP Henry Alberto Rodriguez and CF Corey Brown.
Corey Brown,Oakland Athletics,Washington Nationals,446395,Washington Nationals traded LF Josh Willingham to Oakland Athletics for RHP Henry Alberto Rodriguez and CF Corey Brown.
Eric Patterson,Boston Red Sox,San Diego Padres,452221,Boston Red Sox traded CF Eric Patterson to San Diego Padres.
Jose Morales,Minnesota Twins,Colorado Rockies,458643,Minnesota Twins Traded C Jose Morales to Colorado Rockies and Modesto Nuts Traded LHP Paul Bargas to Fort Myers Miracle.
Cole Figueroa,San Diego Padres,Tampa Bay Rays,502676,"Tampa Bay Rays traded Player To Be Named Later and SS Jason Bartlett to San Diego Padres for RHP Adam Russell, RHP Brandon Gomes, LHP Cesar Ramos and SS Cole Figueroa."
Cesar Ramos,San Diego Padres,Tampa Bay Rays,459987,"Tampa Bay Rays traded Player To Be Named Later and SS Jason Bartlett to San Diego Padres for RHP Adam Russell, RHP Brandon Gomes, LHP Cesar Ramos and SS Cole Figueroa."
Adam Russell,San Diego Padres,Tampa Bay Rays,452240,"Tampa Bay Rays traded Player To Be Named Later and SS Jason Bartlett to San Diego Padres for RHP Adam Russell, RHP Brandon Gomes, LHP Cesar Ramos and SS Cole Figueroa."
Brandon Gomes,San Diego Padres,Tampa Bay Rays,460156,"Tampa Bay Rays traded Player To Be Named Later and SS Jason Bartlett to San Diego Padres for RHP Adam Russell, RHP Brandon Gomes, LHP Cesar Ramos and SS Cole Figueroa."
Jason Bartlett,Tampa Bay Rays,San Diego Padres,430583,"Tampa Bay Rays traded Player To Be Named Later and SS Jason Bartlett to San Diego Padres for RHP Adam Russell, RHP Brandon Gomes, LHP Cesar Ramos and SS Cole Figueroa."
Yuniesky Betancourt,Kansas City Royals,Milwaukee Brewers,435358,"Milwaukee Brewers Traded SS Alcides Escobar, RHP Jeremy Jeffress and CF Lorenzo Cain to Kansas City Royals; Kansas City Royals Traded SS Yuniesky Betancourt and RHP Zack Greinke to Milwaukee Brewers and Wisconsin Timber Rattlers Traded RHP Jake Odorizzi to Kane County Cougars."
Alcides Escobar,Milwaukee Brewers,Kansas City Royals,444876,"Milwaukee Brewers Traded SS Alcides Escobar, RHP Jeremy Jeffress and CF Lorenzo Cain to Kansas City Royals; Kansas City Royals Traded SS Yuniesky Betancourt and RHP Zack Greinke to Milwaukee Brewers and Wisconsin Timber Rattlers Traded RHP Jake Odorizzi to Kane County Cougars."
Jeremy Jeffress,Milwaukee Brewers,Kansas City Royals,502026,"Milwaukee Brewers Traded SS Alcides Escobar, RHP Jeremy Jeffress and CF Lorenzo Cain to Kansas City Royals; Kansas City Royals Traded SS Yuniesky Betancourt and RHP Zack Greinke to Milwaukee Brewers and Wisconsin Timber Rattlers Traded RHP Jake Odorizzi to Kane County Cougars."
Zack Greinke,Kansas City Royals,Milwaukee Brewers,425844,"Milwaukee Brewers Traded SS Alcides Escobar, RHP Jeremy Jeffress and CF Lorenzo Cain to Kansas City Royals; Kansas City Royals Traded SS Yuniesky Betancourt and RHP Zack Greinke to Milwaukee Brewers and Wisconsin Timber Rattlers Traded RHP Jake Odorizzi to Kane County Cougars."
Lorenzo Cain,Milwaukee Brewers,Kansas City Royals,456715,"Milwaukee Brewers Traded SS Alcides Escobar, RHP Jeremy Jeffress and CF Lorenzo Cain to Kansas City Royals; Kansas City Royals Traded SS Yuniesky Betancourt and RHP Zack Greinke to Milwaukee Brewers and Wisconsin Timber Rattlers Traded RHP Jake Odorizzi to Kane County Cougars."
Rob Johnson,Seattle Mariners,San Diego Padres,453531,Seattle Mariners traded C Rob Johnson to San Diego Padres.
Matt Lindstrom,Houston Astros,Colorado Rockies,434637,Houston Astros Traded RHP Matt Lindstrom to Colorado Rockies; Asheville Tourists Traded LHP Wes Musick to Lexington Legends and Colorado Springs Sky Sox Traded RHP Jonnathan Aristil to Oklahoma City RedHawks.
Chin-lung Hu,Los Angeles Dodgers,New York Mets,464341,Los Angeles Dodgers Traded SS Chin-lung Hu to New York Mets and Buffalo Bisons Traded LHP Michael Antonini to Albuquerque Isotopes.
