name,from_team,team,player_id,note
Ryan Dempster,Chicago Cubs,Texas Rangers,133225,Chicago Cubs traded RHP Ryan Dempster to Texas Rangers for RHP Kyle Hendricks and 3B Christian Villanueva.
Christian Villanueva,Texas Rangers,Chicago Cubs,570799,Chicago Cubs traded RHP Ryan Dempster to Texas Rangers for RHP Kyle Hendricks and 3B Christian Villanueva.
Kyle Hendricks,Texas Rangers,Chicago Cubs,543294,Chicago Cubs traded RHP Ryan Dempster to Texas Rangers for RHP Kyle Hendricks and 3B Christian Villanueva.
Steven Wright,Cleveland Indians,Boston Red Sox,453214,Boston Red Sox traded 1B Lars Anderson to Cleveland Indians for RHP Steven Wright.
Lars Anderson,Boston Red Sox,Cleveland Indians,502249,Boston Red Sox traded 1B Lars Anderson to Cleveland Indians for RHP Steven Wright.
Travis Snider,Toronto Blue Jays,Pittsburgh Pirates,501983,Toronto Blue Jays traded RF Travis Snider to Pittsburgh Pirates for RHP Brad Lincoln.
Brad Lincoln,Pittsburgh Pirates,Toronto Blue Jays,453184,Toronto Blue Jays traded RF Travis Snider to Pittsburgh Pirates for RHP Brad Lincoln.
Paul Maholm,Chicago Cubs,Atlanta Braves,430904,Chicago Cubs traded LHP Paul Maholm and LF Reed Johnson to Atlanta Braves for RHP Arodys Vizcaino and RHP Jaye Chapman.
Reed Johnson,Chicago Cubs,Atlanta Braves,407862,Chicago Cubs traded LHP Paul Maholm and LF Reed Johnson to Atlanta Braves for RHP Arodys Vizcaino and RHP Jaye Chapman.
Jaye Chapman,Atlanta Braves,Chicago Cubs,488776,Chicago Cubs traded LHP Paul Maholm and LF Reed Johnson to Atlanta Braves for RHP Arodys Vizcaino and RHP Jaye Chapman.
Arodys Vizcaino,Atlanta Braves,Chicago Cubs,527055,Chicago Cubs traded LHP Paul Maholm and LF Reed Johnson to Atlanta Braves for RHP Arodys Vizcaino and RHP Jaye Chapman.
Garrett Mock,Boston Red Sox,Houston Astros,452241,Boston Red Sox traded RHP Garrett Mock to Houston Astros.
David Freitas,Washington Nationals,Oakland Athletics,571679,Oakland Athletics traded cash and C Kurt Suzuki to Washington Nationals for C David Freitas.
Kurt Suzuki,Oakland Athletics,Washington Nationals,435559,Oakland Athletics traded cash and C Kurt Suzuki to Washington Nationals for C David Freitas.
Joe Blanton,Philadelphia Phillies,Los Angeles Dodgers,430599,Philadelphia Phillies traded RHP Joe Blanton to Los Angeles Dodgers for cash.
Chris Devenski,Chicago White Sox,Houston Astros,606965,Chicago White Sox traded RHP Chris Devenski to Houston Astros.
Jeff Baker,Chicago Cubs,Detroit Tigers,425557,Chicago Cubs traded 1B Jeff Baker to Detroit Tigers for Player To Be Named Later and Player To Be Named Later.
Jeremias Pineda,Boston Red Sox,Minnesota Twins,606114,Minnesota Twins traded 3B Danny Valencia to Boston Red Sox for OF Jeremias Pineda.
Danny Valencia,Minnesota Twins,Boston Red Sox,502143,Minnesota Twins traded 3B Danny Valencia to Boston Red Sox for OF Jeremias Pineda.
Tyler Greene,St. Louis Cardinals,Houston Astros,460022,St. Louis Cardinals traded 2B Tyler Greene to Houston Astros.
J.C. Romero,Cleveland Indians,Baltimore Orioles,240694,Cleveland Indians traded LHP J.C. Romero to Baltimore Orioles for 3B Carlos R Rojas.
Carlos R Rojas,Baltimore Orioles,Cleveland Indians,471069,Cleveland Indians traded LHP J.C. Romero to Baltimore Orioles for 3B Carlos R Rojas.
Kelly Shoppach,Boston Red Sox,New York Mets,431159,Boston Red Sox traded C Kelly Shoppach to New York Mets for Player To Be Named Later.
Daniel Cabrera,Pittsburgh Pirates,Arizona Diamondbacks,425555,Pittsburgh Pirates traded RHP Daniel Cabrera to Arizona Diamondbacks.
Ryan O'Sullivan,Rancho Cucamonga Quakes,Philadelphia Phillies,543617,Rancho Cucamonga Quakes traded RHP Ryan O'Sullivan to Philadelphia Phillies.
Pedro Beato,New York Mets,Boston Red Sox,474039,New York Mets traded RHP Pedro Beato to Boston Red Sox.
Stephen Drew,Arizona Diamondbacks,Oakland Athletics,452220,Arizona Diamondbacks traded Stephen Drew to Oakland Athletics for Sean Jamieson.
Sean Jamieson,Oakland Athletics,Arizona Diamondbacks,607005,Arizona Diamondbacks traded Stephen Drew to Oakland Athletics for Sean Jamieson.
Jesse Chavez,Toronto Blue Jays,Oakland Athletics,445926,Toronto Blue Jays traded RHP Jesse Chavez to Oakland Athletics for cash.
Ivan De Jesus,Los Angeles Dodgers,Boston Red Sox,474443,"Boston Red Sox traded 1B Adrian Gonzalez, LF Carl Crawford, RHP Josh Beckett and SS Nick Punto to Los Angeles Dodgers for 1B James Loney, 2B Ivan De Jesus and RHP Allen Webster."
Josh Beckett,Boston Red Sox,Los Angeles Dodgers,277417,"Boston Red Sox traded 1B Adrian Gonzalez, LF Carl Crawford, RHP Josh Beckett and SS Nick Punto to Los Angeles Dodgers for 1B James Loney, 2B Ivan De Jesus and RHP Allen Webster."
James Loney,Los Angeles Dodgers,Boston Red Sox,425766,"Boston Red Sox traded 1B Adrian Gonzalez, LF Carl Crawford, RHP Josh Beckett and SS Nick Punto to Los Angeles Dodgers for 1B James Loney, 2B Ivan De Jesus and RHP Allen Webster."
Adrian Gonzalez,Boston Red Sox,Los Angeles Dodgers,408236,"Boston Red Sox traded 1B Adrian Gonzalez, LF Carl Crawford, RHP Josh Beckett and SS Nick Punto to Los Angeles Dodgers for 1B James Loney, 2B Ivan De Jesus and RHP Allen Webster."
Carl Crawford,Boston Red Sox,Los Angeles Dodgers,408307,"Boston Red Sox traded 1B Adrian Gonzalez, LF Carl Crawford, RHP Josh Beckett and SS Nick Punto to Los Angeles Dodgers for 1B James Loney, 2B Ivan De Jesus and RHP Allen Webster."
Allen Webster,Los Angeles Dodgers,Boston Red Sox,543903,"Boston Red Sox traded 1B Adrian Gonzalez, LF Carl Crawford, RHP Josh Beckett and SS Nick Punto to Los Angeles Dodgers for 1B James Loney, 2B Ivan De Jesus and RHP Allen Webster."
Nick Punto,Boston Red Sox,Los Angeles Dodgers,346857,"Boston Red Sox traded 1B Adrian Gonzalez, LF Carl Crawford, RHP Josh Beckett and SS Nick Punto to Los Angeles Dodgers for 1B James Loney, 2B Ivan De Jesus and RHP Allen Webster."
Joe Saunders,Arizona Diamondbacks,Baltimore Orioles,434578,Arizona Diamondbacks traded cash and LHP Joe Saunders to Baltimore Orioles for Player To Be Named Later and RHP Matt Lindstrom.
Matt Lindstrom,Baltimore Orioles,Arizona Diamondbacks,434637,Arizona Diamondbacks traded cash and LHP Joe Saunders to Baltimore Orioles for Player To Be Named Later and RHP Matt Lindstrom.
Anthony Recker,Oakland Athletics,Chicago Cubs,489232,Oakland Athletics traded C Anthony Recker to Chicago Cubs for C Blake Lalli.
Steve Pearce,Houston Astros,New York Yankees,456665,Houston Astros traded 1B Steve Pearce to New York Yankees for cash.
Blake Lalli,Chicago Cubs,Oakland Athletics,503351,Oakland Athletics traded C Anthony Recker to Chicago Cubs for C Blake Lalli.
Ben Francisco,Houston Astros,Tampa Bay Rays,450204,Houston Astros traded LF Ben Francisco to Tampa Bay Rays for Player To Be Named Later.
Jeff Baker,Detroit Tigers,Atlanta Braves,425557,Detroit Tigers traded 1B Jeff Baker to Atlanta Braves for cash.
Theron Geith,Tampa Bay Rays,Houston Astros,572866,Tampa Bay Rays traded LHP Theron Geith to Houston Astros.
Yorvit Torrealba,Toronto Blue Jays,Milwaukee Brewers,150275,Toronto Blue Jays traded C Yorvit Torrealba to Milwaukee Brewers for cash.
Greg Ross,Atlanta Braves,Detroit Tigers,607265,Atlanta Braves traded RHP Greg Ross to Detroit Tigers.
Stefan Jarrin,Los Angeles Dodgers,Philadelphia Phillies,607581,Los Angeles Dodgers traded 2B Stefan Jarrin to Philadelphia Phillies.
Jerry Sands,Los Angeles Dodgers,Boston Red Sox,543742,Los Angeles Dodgers traded RHP Rubby De La Rosa and LF Jerry Sands to Boston Red Sox.
Rubby De La Rosa,Los Angeles Dodgers,Boston Red Sox,523989,Los Angeles Dodgers traded RHP Rubby De La Rosa and LF Jerry Sands to Boston Red Sox.
Marcelo Carreno,Detroit Tigers,Chicago Cubs,541644,Detroit Tigers traded RHP Marcelo Carreno to Chicago Cubs.
Heath Bell,Miami Marlins,Arizona Diamondbacks,425514,Miami Marlins traded RHP Heath Bell to Arizona Diamondbacks for SS Yordy Cabrera.
Chris Young,Arizona Diamondbacks,Oakland Athletics,455759,"Arizona Diamondbacks traded CF Chris Young to Oakland Athletics for SS Cliff Pennington, Yordy Cabrera and Yordy Cabrera."
Cliff Pennington,Oakland Athletics,Arizona Diamondbacks,460060,"Arizona Diamondbacks traded CF Chris Young to Oakland Athletics for SS Cliff Pennington, Yordy Cabrera and Yordy Cabrera."
Yordy Cabrera,Oakland Athletics,Arizona Diamondbacks,592189,"Arizona Diamondbacks traded CF Chris Young to Oakland Athletics for SS Cliff Pennington, Yordy Cabrera and Yordy Cabrera."
Yordy Cabrera,Arizona Diamondbacks,Miami Marlins,592189,Miami Marlins traded RHP Heath Bell to Arizona Diamondbacks for SS Yordy Cabrera.
Yordy Cabrera,Oakland Athletics,Arizona Diamondbacks,592189,"Arizona Diamondbacks traded CF Chris Young to Oakland Athletics for SS Cliff Pennington, Yordy Cabrera and Yordy Cabrera."
Mike Aviles,Boston Red Sox,Toronto Blue Jays,449107,Toronto Blue Jays traded RHP David Carpenter to Boston Red Sox for SS Mike Aviles.
David Carpenter,Toronto Blue Jays,Boston Red Sox,502304,Toronto Blue Jays traded RHP David Carpenter to Boston Red Sox for SS Mike Aviles.
Brandon Sisk,Kansas City Royals,Los Angeles Angels,545196,Los Angeles Angels traded RHP Ervin Santana and cash to Kansas City Royals for LHP Brandon Sisk.
Ervin Santana,Los Angeles Angels,Kansas City Royals,429722,Los Angeles Angels traded RHP Ervin Santana and cash to Kansas City Royals for LHP Brandon Sisk.
Esmil Rogers,Cleveland Indians,Toronto Blue Jays,469134,Cleveland Indians traded RHP Esmil Rogers to Toronto Blue Jays for LF Mike Aviles and C Yan Gomes.
Yan Gomes,Toronto Blue Jays,Cleveland Indians,543228,Cleveland Indians traded RHP Esmil Rogers to Toronto Blue Jays for LF Mike Aviles and C Yan Gomes.
Mike Aviles,Toronto Blue Jays,Cleveland Indians,449107,Cleveland Indians traded RHP Esmil Rogers to Toronto Blue Jays for LF Mike Aviles and C Yan Gomes.
Blake Tekotte,San Diego Padres,Chicago White Sox,493574,San Diego Padres traded CF Blake Tekotte to Chicago White Sox for RHP Brandon Kloess.
Branch Kloess,Chicago White Sox,San Diego Padres,493517,San Diego Padres traded CF Blake Tekotte to Chicago White Sox for RHP Brandon Kloess.
Jeremy Jeffress,Kansas City Royals,Toronto Blue Jays,502026,Kansas City Royals traded RHP Jeremy Jeffress to Toronto Blue Jays.
Tommy Hottovy,Kansas City Royals,Texas Rangers,459415,Kansas City Royals traded LHP Tommy Hottovy to Texas Rangers for cash and Player To Be Named Later.
Tyson Ross,Oakland Athletics,San Diego Padres,475115,Oakland Athletics traded Tyson Ross and A.J. Kirby-Jones to San Diego Padres for Andy Parrino and Andrew Werner.
Andrew Werner,San Diego Padres,Oakland Athletics,599819,Oakland Athletics traded Tyson Ross and A.J. Kirby-Jones to San Diego Padres for Andy Parrino and Andrew Werner.
A.J. Kirby-Jones,Oakland Athletics,San Diego Padres,594882,Oakland Athletics traded Tyson Ross and A.J. Kirby-Jones to San Diego Padres for Andy Parrino and Andrew Werner.
Andy Parrino,San Diego Padres,Oakland Athletics,519107,Oakland Athletics traded Tyson Ross and A.J. Kirby-Jones to San Diego Padres for Andy Parrino and Andrew Werner.
Emilio Bonifacio,Miami Marlins,Toronto Blue Jays,466988,"Miami Marlins traded 2B Emilio Bonifacio, C John Buck, LHP Mark Buehrle, RHP Josh Johnson and SS Jose Reyes to Toronto Blue Jays for RHP Henderson Alvarez, SS Yunel Escobar, SS Adeiny Hechavarria, C Jeff Mathis, RHP Anthony DeSclafani, CF Jake Marisnick and LHP Justin Nicolino."
John Buck,Miami Marlins,Toronto Blue Jays,407833,"Miami Marlins traded 2B Emilio Bonifacio, C John Buck, LHP Mark Buehrle, RHP Josh Johnson and SS Jose Reyes to Toronto Blue Jays for RHP Henderson Alvarez, SS Yunel Escobar, SS Adeiny Hechavarria, C Jeff Mathis, RHP Anthony DeSclafani, CF Jake Marisnick and LHP Justin Nicolino."
Mark Buehrle,Miami Marlins,Toronto Blue Jays,279824,"Miami Marlins traded 2B Emilio Bonifacio, C John Buck, LHP Mark Buehrle, RHP Josh Johnson and SS Jose Reyes to Toronto Blue Jays for RHP Henderson Alvarez, SS Yunel Escobar, SS Adeiny Hechavarria, C Jeff Mathis, RHP Anthony DeSclafani, CF Jake Marisnick and LHP Justin Nicolino."
Josh Johnson,Miami Marlins,Toronto Blue Jays,435178,"Miami Marlins traded 2B Emilio Bonifacio, C John Buck, LHP Mark Buehrle, RHP Josh Johnson and SS Jose Reyes to Toronto Blue Jays for RHP Henderson Alvarez, SS Yunel Escobar, SS Adeiny Hechavarria, C Jeff Mathis, RHP Anthony DeSclafani, CF Jake Marisnick and LHP Justin Nicolino."
Jose Reyes,Miami Marlins,Toronto Blue Jays,408314,"Miami Marlins traded 2B Emilio Bonifacio, C John Buck, LHP Mark Buehrle, RHP Josh Johnson and SS Jose Reyes to Toronto Blue Jays for RHP Henderson Alvarez, SS Yunel Escobar, SS Adeiny Hechavarria, C Jeff Mathis, RHP Anthony DeSclafani, CF Jake Marisnick and LHP Justin Nicolino."
Henderson Alvarez,Toronto Blue Jays,Miami Marlins,506693,"Miami Marlins traded 2B Emilio Bonifacio, C John Buck, LHP Mark Buehrle, RHP Josh Johnson and SS Jose Reyes to Toronto Blue Jays for RHP Henderson Alvarez, SS Yunel Escobar, SS Adeiny Hechavarria, C Jeff Mathis, RHP Anthony DeSclafani, CF Jake Marisnick and LHP Justin Nicolino."
Yunel Escobar,Toronto Blue Jays,Miami Marlins,488862,"Miami Marlins traded 2B Emilio Bonifacio, C John Buck, LHP Mark Buehrle, RHP Josh Johnson and SS Jose Reyes to Toronto Blue Jays for RHP Henderson Alvarez, SS Yunel Escobar, SS Adeiny Hechavarria, C Jeff Mathis, RHP Anthony DeSclafani, CF Jake Marisnick and LHP Justin Nicolino."
Adeiny Hechavarria,Toronto Blue Jays,Miami Marlins,588751,"Miami Marlins traded 2B Emilio Bonifacio, C John Buck, LHP Mark Buehrle, RHP Josh Johnson and SS Jose Reyes to Toronto Blue Jays for RHP Henderson Alvarez, SS Yunel Escobar, SS Adeiny Hechavarria, C Jeff Mathis, RHP Anthony DeSclafani, CF Jake Marisnick and LHP Justin Nicolino."
Jeff Mathis,Toronto Blue Jays,Miami Marlins,425772,"Miami Marlins traded 2B Emilio Bonifacio, C John Buck, LHP Mark Buehrle, RHP Josh Johnson and SS Jose Reyes to Toronto Blue Jays for RHP Henderson Alvarez, SS Yunel Escobar, SS Adeiny Hechavarria, C Jeff Mathis, RHP Anthony DeSclafani, CF Jake Marisnick and LHP Justin Nicolino."
Anthony DeSclafani,Toronto Blue Jays,Miami Marlins,543101,"Miami Marlins traded 2B Emilio Bonifacio, C John Buck, LHP Mark Buehrle, RHP Josh Johnson and SS Jose Reyes to Toronto Blue Jays for RHP Henderson Alvarez, SS Yunel Escobar, SS Adeiny Hechavarria, C Jeff Mathis, RHP Anthony DeSclafani, CF Jake Marisnick and LHP Justin Nicolino."
Jake Marisnick,Toronto Blue Jays,Miami Marlins,545350,"Miami Marlins traded 2B Emilio Bonifacio, C John Buck, LHP Mark Buehrle, RHP Josh Johnson and SS Jose Reyes to Toronto Blue Jays for RHP Henderson Alvarez, SS Yunel Escobar, SS Adeiny Hechavarria, C Jeff Mathis, RHP Anthony DeSclafani, CF Jake Marisnick and LHP Justin Nicolino."
Justin Nicolino,Toronto Blue Jays,Miami Marlins,592593,"Miami Marlins traded 2B Emilio Bonifacio, C John Buck, LHP Mark Buehrle, RHP Josh Johnson and SS Jose Reyes to Toronto Blue Jays for RHP Henderson Alvarez, SS Yunel Escobar, SS Adeiny Hechavarria, C Jeff Mathis, RHP Anthony DeSclafani, CF Jake Marisnick and LHP Justin Nicolino."
Ryan Wheeler,Arizona Diamondbacks,Colorado Rockies,572253,Arizona Diamondbacks traded 3B Ryan Wheeler to Colorado Rockies for LHP Matt Reynolds.
Matt Reynolds,Colorado Rockies,Arizona Diamondbacks,519186,Arizona Diamondbacks traded 3B Ryan Wheeler to Colorado Rockies for LHP Matt Reynolds.
Robert Andino,Baltimore Orioles,Seattle Mariners,435180,Baltimore Orioles traded 2B Robert Andino to Seattle Mariners for LF Trayvon Robinson.
Trayvon Robinson,Seattle Mariners,Baltimore Orioles,477054,Baltimore Orioles traded 2B Robert Andino to Seattle Mariners for LF Trayvon Robinson.
Jake Brigham,Chicago Cubs,Texas Rangers,502010,Chicago Cubs traded RHP Jake Brigham to Texas Rangers for RHP Barret Loux and Player To Be Named Later.
Barret Loux,Texas Rangers,Chicago Cubs,518954,Chicago Cubs traded RHP Jake Brigham to Texas Rangers for RHP Barret Loux and Player To Be Named Later.
Brandon Hicks,Oakland Athletics,New York Mets,518794,Oakland Athletics traded SS Brandon Hicks to New York Mets.
Danny Valencia,Boston Red Sox,Baltimore Orioles,502143,Boston Red Sox traded 3B Danny Valencia to Baltimore Orioles.
Sandy Rosario,Boston Red Sox,Oakland Athletics,466459,Boston Red Sox traded RHP Sandy Rosario to Oakland Athletics.
Luis Santos,Pittsburgh Pirates,Kansas City Royals,608601,"Kansas City Royals traded 1B Clint Robinson and RHP Vin Mazzaro to Pittsburgh Pirates for Luis Rico, RHP Luis Santos and RHP Luis Santos."
Luis Santos,Pittsburgh Pirates,Kansas City Royals,608601,"Kansas City Royals traded 1B Clint Robinson and RHP Vin Mazzaro to Pittsburgh Pirates for Luis Rico, RHP Luis Santos and RHP Luis Santos."
Vin Mazzaro,Kansas City Royals,Pittsburgh Pirates,476570,"Kansas City Royals traded 1B Clint Robinson and RHP Vin Mazzaro to Pittsburgh Pirates for Luis Rico, RHP Luis Santos and RHP Luis Santos."
Luis Rico,Pittsburgh Pirates,Kansas City Royals,605891,"Kansas City Royals traded 1B Clint Robinson and RHP Vin Mazzaro to Pittsburgh Pirates for Luis Rico, RHP Luis Santos and RHP Luis Santos."
Clint Robinson,Kansas City Royals,Pittsburgh Pirates,519208,"Kansas City Royals traded 1B Clint Robinson and RHP Vin Mazzaro to Pittsburgh Pirates for Luis Rico, RHP Luis Santos and RHP Luis Santos."
Cory Burns,San Diego Padres,Texas Rangers,451132,San Diego Padres traded RHP Cory Burns to Texas Rangers.
Zach Stewart,Boston Red Sox,Pittsburgh Pirates,543819,Boston Red Sox traded RHP Zach Stewart to Pittsburgh Pirates.
Alex Meyer,Washington Nationals,Minnesota Twins,543542,Minnesota Twins traded CF Denard Span to Washington Nationals for RHP Alex Meyer.
Denard Span,Minnesota Twins,Washington Nationals,452655,Minnesota Twins traded CF Denard Span to Washington Nationals for RHP Alex Meyer.
Chris Resop,Pittsburgh Pirates,Oakland Athletics,434592,Pittsburgh Pirates traded RHP Chris Resop to Oakland Athletics for RHP Zack Thornton.
Zach Thornton,Oakland Athletics,Pittsburgh Pirates,543856,Pittsburgh Pirates traded RHP Chris Resop to Oakland Athletics for RHP Zack Thornton.
Tommy Hanson,Atlanta Braves,Los Angeles Angels,462102,Los Angeles Angels traded RHP Jordan Walden to Atlanta Braves for RHP Tommy Hanson.
Jordan Walden,Los Angeles Angels,Atlanta Braves,477229,Los Angeles Angels traded RHP Jordan Walden to Atlanta Braves for RHP Tommy Hanson.
Jhondaniel Medina,Baltimore Orioles,Pittsburgh Pirates,593442,Pittsburgh Pirates traded 3B Yamaico Navarro to Baltimore Orioles for RHP Jhondaniel Medina.
Yamaico Navarro,Pittsburgh Pirates,Baltimore Orioles,501605,Pittsburgh Pirates traded 3B Yamaico Navarro to Baltimore Orioles for RHP Jhondaniel Medina.
Burke Badenhop,Tampa Bay Rays,Milwaukee Brewers,488674,"Tampa Bay Rays traded RHP Burke Badenhop to Milwaukee Brewers for OF Raul Mondesi, Jr.."
Raul Mondesi Jr.,Milwaukee Brewers,Tampa Bay Rays,597471,"Tampa Bay Rays traded RHP Burke Badenhop to Milwaukee Brewers for OF Raul Mondesi, Jr.."
Derek Dietrich,Tampa Bay Rays,Miami Marlins,518618,Miami Marlins traded SS Yunel Escobar to Tampa Bay Rays for 2B Derek Dietrich.
Yunel Escobar,Miami Marlins,Tampa Bay Rays,488862,Miami Marlins traded SS Yunel Escobar to Tampa Bay Rays for 2B Derek Dietrich.
Alex Gillingham,Colorado Rockies,Houston Astros,606982,Houston Astros traded RHP Wilton Lopez and Player To Be Named Later to Colorado Rockies for RHP Alex White and RHP Alex Gillingham.
Alex White,Colorado Rockies,Houston Astros,502229,Houston Astros traded RHP Wilton Lopez and Player To Be Named Later to Colorado Rockies for RHP Alex White and RHP Alex Gillingham.
Wilton Lopez,Houston Astros,Colorado Rockies,446641,Houston Astros traded RHP Wilton Lopez and Player To Be Named Later to Colorado Rockies for RHP Alex White and RHP Alex Gillingham.
Ramon Cabrera,Pittsburgh Pirates,Detroit Tigers,541608,Pittsburgh Pirates traded C Ramon Cabrera to Detroit Tigers for LHP Andy Oliver.
Andy Oliver,Detroit Tigers,Pittsburgh Pirates,501989,Pittsburgh Pirates traded C Ramon Cabrera to Detroit Tigers for LHP Andy Oliver.
Wilfredo Boscan,Texas Rangers,San Diego Padres,517448,Texas Rangers traded RHP Wilfredo Boscan to San Diego Padres.
Kyle Lobstein,New York Mets,Detroit Tigers,543456,New York Mets traded LHP Kyle Lobstein to Detroit Tigers for cash.
Justin Henry,Detroit Tigers,Boston Red Sox,518784,Boston Red Sox traded 2B Jeff Kobernus to Detroit Tigers for LF Justin Henry.
Kyle Kaminska,Pittsburgh Pirates,Boston Red Sox,518870,Pittsburgh Pirates traded RHP Kyle Kaminska to Boston Red Sox.
Ben Revere,Minnesota Twins,Philadelphia Phillies,519184,Minnesota Twins traded CF Ben Revere to Philadelphia Phillies for RHP Trevor May and RHP Vance Worley.
Trevor May,Philadelphia Phillies,Minnesota Twins,543507,Minnesota Twins traded CF Ben Revere to Philadelphia Phillies for RHP Trevor May and RHP Vance Worley.
Vance Worley,Philadelphia Phillies,Minnesota Twins,474699,Minnesota Twins traded CF Ben Revere to Philadelphia Phillies for RHP Trevor May and RHP Vance Worley.
Jeff Kobernus,Boston Red Sox,Detroit Tigers,571862,Boston Red Sox traded 2B Jeff Kobernus to Detroit Tigers for LF Justin Henry.
Graham Godfrey,Oakland Athletics,Boston Red Sox,453232,Oakland Athletics traded RHP Graham Godfrey to Boston Red Sox.
James Shields,Tampa Bay Rays,Kansas City Royals,448306,"Tampa Bay Rays traded RHP James Shields, RHP Wade Davis and Player To Be Named Later to Kansas City Royals for LHP Mike Montgomery, RHP Jake Odorizzi, 3B Patrick Leonard and RF Wil Myers."
Wade Davis,Tampa Bay Rays,Kansas City Royals,451584,"Tampa Bay Rays traded RHP James Shields, RHP Wade Davis and Player To Be Named Later to Kansas City Royals for LHP Mike Montgomery, RHP Jake Odorizzi, 3B Patrick Leonard and RF Wil Myers."
Mike Montgomery,Kansas City Royals,Tampa Bay Rays,543557,"Tampa Bay Rays traded RHP James Shields, RHP Wade Davis and Player To Be Named Later to Kansas City Royals for LHP Mike Montgomery, RHP Jake Odorizzi, 3B Patrick Leonard and RF Wil Myers."
Jake Odorizzi,Kansas City Royals,Tampa Bay Rays,543606,"Tampa Bay Rays traded RHP James Shields, RHP Wade Davis and Player To Be Named Later to Kansas City Royals for LHP Mike Montgomery, RHP Jake Odorizzi, 3B Patrick Leonard and RF Wil Myers."
Patrick Leonard,Kansas City Royals,Tampa Bay Rays,596018,"Tampa Bay Rays traded RHP James Shields, RHP Wade Davis and Player To Be Named Later to Kansas City Royals for LHP Mike Montgomery, RHP Jake Odorizzi, 3B Patrick Leonard and RF Wil Myers."
Wil Myers,Kansas City Royals,Tampa Bay Rays,571976,"Tampa Bay Rays traded RHP James Shields, RHP Wade Davis and Player To Be Named Later to Kansas City Royals for LHP Mike Montgomery, RHP Jake Odorizzi, 3B Patrick Leonard and RF Wil Myers."
Josh Lindblom,Philadelphia Phillies,Texas Rangers,458676,Texas Rangers traded 3B Michael Young to Philadelphia Phillies for RHP Josh Lindblom and RHP Lisalverto Bonilla.
Michael Young,Texas Rangers,Philadelphia Phillies,276545,Texas Rangers traded 3B Michael Young to Philadelphia Phillies for RHP Josh Lindblom and RHP Lisalverto Bonilla.
Lisalverto Bonilla,Philadelphia Phillies,Texas Rangers,570810,Texas Rangers traded 3B Michael Young to Philadelphia Phillies for RHP Josh Lindblom and RHP Lisalverto Bonilla.
Trevor Bauer,Arizona Diamondbacks,Cleveland Indians,545333,"Cleveland Indians traded 1B Lars Anderson, SS Didi Gregorius, SS Didi Gregorius and LHP Tony Sipp to Arizona Diamondbacks for RHP Matt Albers, RHP Trevor Bauer and RHP Bryan Shaw."
Drew Stubbs,Cincinnati Reds,Cleveland Indians,453211,Cleveland Indians traded CF Shin-Soo Choo and 3B Jason Donald to Cincinnati Reds for Didi Gregorius and RF Drew Stubbs.
Didi Gregorius,Cincinnati Reds,Cleveland Indians,544369,Cleveland Indians traded CF Shin-Soo Choo and 3B Jason Donald to Cincinnati Reds for Didi Gregorius and RF Drew Stubbs.
Jason Donald,Cleveland Indians,Cincinnati Reds,453228,Cleveland Indians traded CF Shin-Soo Choo and 3B Jason Donald to Cincinnati Reds for Didi Gregorius and RF Drew Stubbs.
Shin-Soo Choo,Cleveland Indians,Cincinnati Reds,425783,Cleveland Indians traded CF Shin-Soo Choo and 3B Jason Donald to Cincinnati Reds for Didi Gregorius and RF Drew Stubbs.
Lars Anderson,Cleveland Indians,Arizona Diamondbacks,502249,"Cleveland Indians traded 1B Lars Anderson, SS Didi Gregorius, SS Didi Gregorius and LHP Tony Sipp to Arizona Diamondbacks for RHP Matt Albers, RHP Trevor Bauer and RHP Bryan Shaw."
Matt Albers,Arizona Diamondbacks,Cleveland Indians,458006,"Cleveland Indians traded 1B Lars Anderson, SS Didi Gregorius, SS Didi Gregorius and LHP Tony Sipp to Arizona Diamondbacks for RHP Matt Albers, RHP Trevor Bauer and RHP Bryan Shaw."
Tony Sipp,Cleveland Indians,Arizona Diamondbacks,448609,"Cleveland Indians traded 1B Lars Anderson, SS Didi Gregorius, SS Didi Gregorius and LHP Tony Sipp to Arizona Diamondbacks for RHP Matt Albers, RHP Trevor Bauer and RHP Bryan Shaw."
Didi Gregorius,Cleveland Indians,Arizona Diamondbacks,544369,"Cleveland Indians traded 1B Lars Anderson, SS Didi Gregorius, SS Didi Gregorius and LHP Tony Sipp to Arizona Diamondbacks for RHP Matt Albers, RHP Trevor Bauer and RHP Bryan Shaw."
Didi Gregorius,Cleveland Indians,Arizona Diamondbacks,544369,"Cleveland Indians traded 1B Lars Anderson, SS Didi Gregorius, SS Didi Gregorius and LHP Tony Sipp to Arizona Diamondbacks for RHP Matt Albers, RHP Trevor Bauer and RHP Bryan Shaw."
Bryan Shaw,Arizona Diamondbacks,Cleveland Indians,543766,"Cleveland Indians traded 1B Lars Anderson, SS Didi Gregorius, SS Didi Gregorius and LHP Tony Sipp to Arizona Diamondbacks for RHP Matt Albers, RHP Trevor Bauer and RHP Bryan Shaw."
Jake Lemmerman,Los Angeles Dodgers,St. Louis Cardinals,594897,St. Louis Cardinals traded 2B Skip Schumaker to Los Angeles Dodgers for SS Jake Lemmerman.
Skip Schumaker,St. Louis Cardinals,Los Angeles Dodgers,435401,St. Louis Cardinals traded 2B Skip Schumaker to Los Angeles Dodgers for SS Jake Lemmerman.
