name,from_team,team,player_id,note
Mike Clevinger,Los Angeles Angels,Cleveland Indians,605182,Los Angeles Angels traded RHP Mike Clevinger to Cleveland Indians for RHP Vinnie Pestano.
Vinnie Pestano,Cleveland Indians,Los Angeles Angels,502260,Los Angeles Angels traded RHP Mike Clevinger to Cleveland Indians for RHP Vinnie Pestano.
Jose Arias,Chicago Cubs,Miami Marlins,593507,Miami Marlins traded RHP Jacob Turner to Chicago Cubs for RHP Jose Arias and RHP Tyler Bremer.
Jacob Turner,Miami Marlins,Chicago Cubs,545363,Miami Marlins traded RHP Jacob Turner to Chicago Cubs for RHP Jose Arias and RHP Tyler Bremer.
Angel Castro,St. Louis Cardinals,Oakland Athletics,502162,St. Louis Cardinals traded RHP Angel Castro to Oakland Athletics for cash.
Tyler Bremer,Chicago Cubs,Miami Marlins,592164,Miami Marlins traded RHP Jacob Turner to Chicago Cubs for RHP Jose Arias and RHP Tyler Bremer.
Kevin Correia,Minnesota Twins,Los Angeles Dodgers,429781,Minnesota Twins traded RHP Kevin Correia to Los Angeles Dodgers for Player To Be Named Later.
Josh Willingham,Minnesota Twins,Kansas City Royals,425545,Minnesota Twins traded LF Josh Willingham to Kansas City Royals for RHP Jason Adam.
Jason Adam,Kansas City Royals,Minnesota Twins,592094,Minnesota Twins traded LF Josh Willingham to Kansas City Royals for RHP Jason Adam.
Blake Cooper,Arizona Diamondbacks,Chicago Cubs,594788,Chicago Cubs traded CF Brett Jackson to Arizona Diamondbacks for RHP Blake Cooper.
Brett Jackson,Chicago Cubs,Arizona Diamondbacks,571804,Chicago Cubs traded CF Brett Jackson to Arizona Diamondbacks for RHP Blake Cooper.
Justin Germano,Texas Rangers,Los Angeles Dodgers,430683,Texas Rangers traded RHP Justin Germano to Los Angeles Dodgers for Future Considerations.
Jesmuel Valentin,Los Angeles Dodgers,Philadelphia Phillies,621044,Los Angeles Dodgers traded 2B Jesmuel Valentin to Philadelphia Phillies.
Gordon Beckham,Chicago White Sox,Los Angeles Angels,493596,Chicago White Sox traded 2B Gordon Beckham to Los Angeles Angels for Player To Be Named Later.
Chris Gimenez,Texas Rangers,Cleveland Indians,460269,Texas Rangers traded C Chris Gimenez to Cleveland Indians.
Geovany Soto,Texas Rangers,Oakland Athletics,434567,Texas Rangers traded C Geovany Soto to Oakland Athletics for cash.
Bryan Anderson,Cincinnati Reds,Oakland Athletics,457762,Cincinnati Reds traded C Bryan Anderson to Oakland Athletics.
Victor Arano,Los Angeles Dodgers,Philadelphia Phillies,644364,Los Angeles Dodgers traded RHP Victor Arano to Philadelphia Phillies.
Josh Outman,Cleveland Indians,New York Yankees,489189,Cleveland Indians traded LHP Josh Outman to New York Yankees for Player To Be Named Later.
Adam Dunn,Chicago White Sox,Oakland Athletics,276055,Chicago White Sox traded 1B Adam Dunn and cash to Oakland Athletics for RHP Nolan Sanburn.
John Mayberry Jr.,Philadelphia Phillies,Toronto Blue Jays,460055,Philadelphia Phillies traded LF John Mayberry Jr. to Toronto Blue Jays for 3B Gustavo Pierre.
Gustavo Pierre,Toronto Blue Jays,Philadelphia Phillies,550012,Philadelphia Phillies traded LF John Mayberry Jr. to Toronto Blue Jays for 3B Gustavo Pierre.
Michael Almanzar,Boston Red Sox,Baltimore Orioles,527031,Boston Red Sox traded 3B Kelly Johnson and 3B Michael Almanzar to Baltimore Orioles for Jemile Weeks and 2B Ivan De Jesus.
Jemile Weeks,Baltimore Orioles,Boston Red Sox,457789,Boston Red Sox traded 3B Kelly Johnson and 3B Michael Almanzar to Baltimore Orioles for Jemile Weeks and 2B Ivan De Jesus.
Ivan De Jesus,Baltimore Orioles,Boston Red Sox,474443,Boston Red Sox traded 3B Kelly Johnson and 3B Michael Almanzar to Baltimore Orioles for Jemile Weeks and 2B Ivan De Jesus.
Kelly Johnson,Boston Red Sox,Baltimore Orioles,430637,Boston Red Sox traded 3B Kelly Johnson and 3B Michael Almanzar to Baltimore Orioles for Jemile Weeks and 2B Ivan De Jesus.
Nolan Sanburn,Oakland Athletics,Chicago White Sox,595393,Chicago White Sox traded 1B Adam Dunn and cash to Oakland Athletics for RHP Nolan Sanburn.
Miguel Chalas,Baltimore Orioles,Chicago White Sox,593439,Chicago White Sox traded LF Alejandro De Aza to Baltimore Orioles for RHP Mark Blackmar and RHP Miguel Chalas.
Mark Blackmar,Baltimore Orioles,Chicago White Sox,592147,Chicago White Sox traded LF Alejandro De Aza to Baltimore Orioles for RHP Mark Blackmar and RHP Miguel Chalas.
Alejandro De Aza,Chicago White Sox,Baltimore Orioles,457477,Chicago White Sox traded LF Alejandro De Aza to Baltimore Orioles for RHP Mark Blackmar and RHP Miguel Chalas.
Kevin Shackelford,Milwaukee Brewers,Cincinnati Reds,594992,Cincinnati Reds traded RHP Jonathan Broxton to Milwaukee Brewers for RHP Barrett Astin and RHP Kevin Shackelford.
Barrett Astin,Milwaukee Brewers,Cincinnati Reds,592120,Cincinnati Reds traded RHP Jonathan Broxton to Milwaukee Brewers for RHP Barrett Astin and RHP Kevin Shackelford.
Jonathan Broxton,Cincinnati Reds,Milwaukee Brewers,455009,Cincinnati Reds traded RHP Jonathan Broxton to Milwaukee Brewers for RHP Barrett Astin and RHP Kevin Shackelford.
Jared Cruz,Atlanta Braves,Houston Astros,644379,Atlanta Braves traded 2B Jared Cruz to Houston Astros. PTBN in 7/3 Andrew Robinson trade
J.B. Shuck,Los Angeles Angels,Cleveland Indians,543776,Los Angeles Angels traded LF J.B. Shuck to Cleveland Indians for cash.
Preston Guilmet,Baltimore Orioles,Pittsburgh Pirates,543258,Baltimore Orioles traded RHP Preston Guilmet to Pittsburgh Pirates for cash.
Justin Sellers,Cleveland Indians,Pittsburgh Pirates,451088,Cleveland Indians traded SS Justin Sellers to Pittsburgh Pirates for cash.
Santiago Nessy,Toronto Blue Jays,Kansas City Royals,574888,Kansas City Royals traded RHP Liam Hendriks to Toronto Blue Jays for C Santiago Nessy.
Liam Hendriks,Kansas City Royals,Toronto Blue Jays,521230,Kansas City Royals traded RHP Liam Hendriks to Toronto Blue Jays for C Santiago Nessy.
Marco Estrada,Milwaukee Brewers,Toronto Blue Jays,462136,Toronto Blue Jays traded 1B Adam Lind to Milwaukee Brewers for RHP Marco Estrada.
Adam Lind,Toronto Blue Jays,Milwaukee Brewers,452252,Toronto Blue Jays traded 1B Adam Lind to Milwaukee Brewers for RHP Marco Estrada.
Hank Conger,Los Angeles Angels,Houston Astros,474233,Houston Astros traded C Carlos Perez and RHP Nick Tropeano to Los Angeles Angels for C Hank Conger.
Nick Tropeano,Houston Astros,Los Angeles Angels,607374,Houston Astros traded C Carlos Perez and RHP Nick Tropeano to Los Angeles Angels for C Hank Conger.
Carlos Perez,Houston Astros,Los Angeles Angels,542208,Houston Astros traded C Carlos Perez and RHP Nick Tropeano to Los Angeles Angels for C Hank Conger.
Mark Sappington,Los Angeles Angels,Tampa Bay Rays,621212,Los Angeles Angels traded RHP Mark Sappington to Tampa Bay Rays for LHP Cesar Ramos.
Cesar Ramos,Tampa Bay Rays,Los Angeles Angels,459987,Los Angeles Angels traded RHP Mark Sappington to Tampa Bay Rays for LHP Cesar Ramos.
Shane Carle,Pittsburgh Pirates,Colorado Rockies,641438,Colorado Rockies traded RHP Rob Scahill to Pittsburgh Pirates for RHP Shane Carle.
Rob Scahill,Colorado Rockies,Pittsburgh Pirates,543746,Colorado Rockies traded RHP Rob Scahill to Pittsburgh Pirates for RHP Shane Carle.
Justin Wilson,Pittsburgh Pirates,New York Yankees,458677,New York Yankees traded C Francisco Cervelli to Pittsburgh Pirates for LHP Justin Wilson.
Francisco Cervelli,New York Yankees,Pittsburgh Pirates,465041,New York Yankees traded C Francisco Cervelli to Pittsburgh Pirates for LHP Justin Wilson.
Devon Travis,Detroit Tigers,Toronto Blue Jays,581527,Toronto Blue Jays traded CF Anthony Gose to Detroit Tigers for 2B Devon Travis.
Anthony Gose,Toronto Blue Jays,Detroit Tigers,543238,Toronto Blue Jays traded CF Anthony Gose to Detroit Tigers for 2B Devon Travis.
Kyle Wren,Atlanta Braves,Milwaukee Brewers,592881,Atlanta Braves traded CF Kyle Wren to Milwaukee Brewers for RHP Zach Quintana.
Zach Quintana,Milwaukee Brewers,Atlanta Braves,621071,Atlanta Braves traded CF Kyle Wren to Milwaukee Brewers for RHP Zach Quintana.
Andrew Velazquez,Arizona Diamondbacks,Tampa Bay Rays,623205,Tampa Bay Rays traded RHP Jeremy Hellickson to Arizona Diamondbacks for SS Andrew Velazquez and OF Justin Williams.
Justin Williams,Arizona Diamondbacks,Tampa Bay Rays,642211,Tampa Bay Rays traded RHP Jeremy Hellickson to Arizona Diamondbacks for SS Andrew Velazquez and OF Justin Williams.
Jeremy Hellickson,Tampa Bay Rays,Arizona Diamondbacks,476451,Tampa Bay Rays traded RHP Jeremy Hellickson to Arizona Diamondbacks for SS Andrew Velazquez and OF Justin Williams.
Tommy La Stella,Atlanta Braves,Chicago Cubs,600303,Chicago Cubs traded RHP Arodys Vizcaino to Atlanta Braves for 2B Tommy La Stella.
Arodys Vizcaino,Chicago Cubs,Atlanta Braves,527055,Chicago Cubs traded RHP Arodys Vizcaino to Atlanta Braves for 2B Tommy La Stella.
Kyle Jensen,Miami Marlins,Los Angeles Dodgers,571812,Miami Marlins traded RF Kyle Jensen to Los Angeles Dodgers for Player To Be Named Later.
Jason Heyward,Atlanta Braves,St. Louis Cardinals,518792,St. Louis Cardinals traded RHP Shelby Miller and RHP Tyrell Jenkins to Atlanta Braves for RF Jason Heyward and RHP Jordan Walden.
Tyrell Jenkins,St. Louis Cardinals,Atlanta Braves,592433,St. Louis Cardinals traded RHP Shelby Miller and RHP Tyrell Jenkins to Atlanta Braves for RF Jason Heyward and RHP Jordan Walden.
Shelby Miller,St. Louis Cardinals,Atlanta Braves,571946,St. Louis Cardinals traded RHP Shelby Miller and RHP Tyrell Jenkins to Atlanta Braves for RF Jason Heyward and RHP Jordan Walden.
Jordan Walden,Atlanta Braves,St. Louis Cardinals,477229,St. Louis Cardinals traded RHP Shelby Miller and RHP Tyrell Jenkins to Atlanta Braves for RF Jason Heyward and RHP Jordan Walden.
Adam Liberatore,Tampa Bay Rays,Los Angeles Dodgers,571893,Los Angeles Dodgers traded RHP Greg Harris and RHP Jose Dominguez to Tampa Bay Rays for LHP Adam Liberatore and RHP Joel Peralta.
Greg Harris,Los Angeles Dodgers,Tampa Bay Rays,643353,Los Angeles Dodgers traded RHP Greg Harris and RHP Jose Dominguez to Tampa Bay Rays for LHP Adam Liberatore and RHP Joel Peralta.
Joel Peralta,Tampa Bay Rays,Los Angeles Dodgers,407908,Los Angeles Dodgers traded RHP Greg Harris and RHP Jose Dominguez to Tampa Bay Rays for LHP Adam Liberatore and RHP Joel Peralta.
Kyle Bartsch,Kansas City Royals,San Diego Padres,641339,San Diego Padres traded LF Reymond Fuentes to Kansas City Royals for LHP Kyle Bartsch.
Reymond Fuentes,San Diego Padres,Kansas City Royals,571681,San Diego Padres traded LF Reymond Fuentes to Kansas City Royals for LHP Kyle Bartsch.
Jose Dominguez,Los Angeles Dodgers,Tampa Bay Rays,523848,Los Angeles Dodgers traded RHP Greg Harris and RHP Jose Dominguez to Tampa Bay Rays for LHP Adam Liberatore and RHP Joel Peralta.
Ty Kelly,Seattle Mariners,St. Louis Cardinals,571841,Seattle Mariners traded 2B Ty Kelly to St. Louis Cardinals for Sam Gaviglio.
Sam Gaviglio,St. Louis Cardinals,Seattle Mariners,543208,Seattle Mariners traded 2B Ty Kelly to St. Louis Cardinals for Sam Gaviglio.
Daniel Robertson,Texas Rangers,Los Angeles Angels,543706,Texas Rangers traded LF Daniel Robertson to Los Angeles Angels for Player To Be Named Later.
Mike Bolsinger,Arizona Diamondbacks,Los Angeles Dodgers,502211,Arizona Diamondbacks traded RHP Mike Bolsinger to Los Angeles Dodgers for cash.
Charles Brewer,Arizona Diamondbacks,Cleveland Indians,502033,Arizona Diamondbacks traded RHP Charles Brewer to Cleveland Indians for cash.
Ike Davis,Pittsburgh Pirates,Oakland Athletics,477195,Pittsburgh Pirates traded 1B Ike Davis to Oakland Athletics.
Juan Nicasio,Colorado Rockies,Los Angeles Dodgers,504379,Colorado Rockies traded RHP Juan Nicasio to Los Angeles Dodgers for Player To Be Named Later.
Scott Barnes,Cleveland Indians,Baltimore Orioles,488683,Cleveland Indians traded LHP Scott Barnes to Baltimore Orioles for cash.
Ryan Jackson,Los Angeles Dodgers,Kansas City Royals,474249,Los Angeles Dodgers traded SS Ryan Jackson to Kansas City Royals for cash.
Kendall Graveman,Toronto Blue Jays,Oakland Athletics,608665,"Oakland Athletics traded 3B Josh Donaldson to Toronto Blue Jays for LHP Sean Nolin, 3B Brett Lawrie, RHP Kendall Graveman and SS Franklin Barreto."
Brett Lawrie,Toronto Blue Jays,Oakland Athletics,543434,"Oakland Athletics traded 3B Josh Donaldson to Toronto Blue Jays for LHP Sean Nolin, 3B Brett Lawrie, RHP Kendall Graveman and SS Franklin Barreto."
Franklin Barreto,Toronto Blue Jays,Oakland Athletics,620439,"Oakland Athletics traded 3B Josh Donaldson to Toronto Blue Jays for LHP Sean Nolin, 3B Brett Lawrie, RHP Kendall Graveman and SS Franklin Barreto."
Brian Flynn,Miami Marlins,Kansas City Royals,543169,Kansas City Royals traded RHP Aaron Crow to Miami Marlins for LHP Brian Flynn and RHP Reid Redman.
Reid Redman,Miami Marlins,Kansas City Royals,607696,Kansas City Royals traded RHP Aaron Crow to Miami Marlins for LHP Brian Flynn and RHP Reid Redman.
Sean Nolin,Toronto Blue Jays,Oakland Athletics,543594,"Oakland Athletics traded 3B Josh Donaldson to Toronto Blue Jays for LHP Sean Nolin, 3B Brett Lawrie, RHP Kendall Graveman and SS Franklin Barreto."
Josh Donaldson,Oakland Athletics,Toronto Blue Jays,518626,"Oakland Athletics traded 3B Josh Donaldson to Toronto Blue Jays for LHP Sean Nolin, 3B Brett Lawrie, RHP Kendall Graveman and SS Franklin Barreto."
Aaron Crow,Kansas City Royals,Miami Marlins,543070,Kansas City Royals traded RHP Aaron Crow to Miami Marlins for LHP Brian Flynn and RHP Reid Redman.
Sean Rodriguez,Tampa Bay Rays,Pittsburgh Pirates,446481,Tampa Bay Rays traded 1B Sean Rodriguez to Pittsburgh Pirates for Player To Be Named Later and cash.
Matt Magill,Los Angeles Dodgers,Cincinnati Reds,543483,Los Angeles Dodgers traded RHP Matt Magill to Cincinnati Reds for LF Chris Heisey.
Chris Heisey,Cincinnati Reds,Los Angeles Dodgers,502317,Los Angeles Dodgers traded RHP Matt Magill to Cincinnati Reds for LF Chris Heisey.
Michael Saunders,Seattle Mariners,Toronto Blue Jays,459431,Seattle Mariners traded RF Michael Saunders to Toronto Blue Jays for LHP J.A. Happ.
J.A. Happ,Toronto Blue Jays,Seattle Mariners,457918,Seattle Mariners traded RF Michael Saunders to Toronto Blue Jays for LHP J.A. Happ.
Robbie Ray,Detroit Tigers,Arizona Diamondbacks,592662,Arizona Diamondbacks Traded SS Didi Gregorius to New York Yankees; Detroit Tigers Traded 2B Domingo Leyba and LHP Robbie Ray to Arizona Diamondbacks and New York Yankees Traded RHP Shane Greene to Detroit Tigers.
Domingo Leyba,Detroit Tigers,Arizona Diamondbacks,642736,Arizona Diamondbacks Traded SS Didi Gregorius to New York Yankees; Detroit Tigers Traded 2B Domingo Leyba and LHP Robbie Ray to Arizona Diamondbacks and New York Yankees Traded RHP Shane Greene to Detroit Tigers.
Didi Gregorius,Arizona Diamondbacks,New York Yankees,544369,Arizona Diamondbacks Traded SS Didi Gregorius to New York Yankees; Detroit Tigers Traded 2B Domingo Leyba and LHP Robbie Ray to Arizona Diamondbacks and New York Yankees Traded RHP Shane Greene to Detroit Tigers.
Shane Greene,New York Yankees,Detroit Tigers,572888,Arizona Diamondbacks Traded SS Didi Gregorius to New York Yankees; Detroit Tigers Traded 2B Domingo Leyba and LHP Robbie Ray to Arizona Diamondbacks and New York Yankees Traded RHP Shane Greene to Detroit Tigers.
Joey Wendle,Cleveland Indians,Oakland Athletics,621563,Oakland Athletics traded RF Brandon Moss to Cleveland Indians for 2B Joey Wendle.
Brandon Moss,Oakland Athletics,Cleveland Indians,461235,Oakland Athletics traded RF Brandon Moss to Cleveland Indians for 2B Joey Wendle.
Miguel Montero,Arizona Diamondbacks,Chicago Cubs,471083,Arizona Diamondbacks traded C Miguel Montero to Chicago Cubs for RHP Jeferson Mejia and RHP Zack Godley.
Zack Godley,Chicago Cubs,Arizona Diamondbacks,643327,Arizona Diamondbacks traded C Miguel Montero to Chicago Cubs for RHP Jeferson Mejia and RHP Zack Godley.
Jeferson Mejia,Chicago Cubs,Arizona Diamondbacks,646301,Arizona Diamondbacks traded C Miguel Montero to Chicago Cubs for RHP Jeferson Mejia and RHP Zack Godley.
Drew Butera,Los Angeles Dodgers,Los Angeles Angels,460077,Los Angeles Dodgers traded C Drew Butera to Los Angeles Angels for Player To Be Named Later.
Jeff Samardzija,Oakland Athletics,Chicago White Sox,502188,"Oakland Athletics traded RHP Jeff Samardzija and RHP Michael Ynoa to Chicago White Sox for RHP Chris Bassitt, C Josh Phegley, 1B Rangel Ravelo and SS Marcus Semien."
Chris Bassitt,Chicago White Sox,Oakland Athletics,605135,"Oakland Athletics traded RHP Jeff Samardzija and RHP Michael Ynoa to Chicago White Sox for RHP Chris Bassitt, C Josh Phegley, 1B Rangel Ravelo and SS Marcus Semien."
Rangel Ravelo,Chicago White Sox,Oakland Athletics,592660,"Oakland Athletics traded RHP Jeff Samardzija and RHP Michael Ynoa to Chicago White Sox for RHP Chris Bassitt, C Josh Phegley, 1B Rangel Ravelo and SS Marcus Semien."
Marcus Semien,Chicago White Sox,Oakland Athletics,543760,"Oakland Athletics traded RHP Jeff Samardzija and RHP Michael Ynoa to Chicago White Sox for RHP Chris Bassitt, C Josh Phegley, 1B Rangel Ravelo and SS Marcus Semien."
Josh Phegley,Chicago White Sox,Oakland Athletics,572033,"Oakland Athletics traded RHP Jeff Samardzija and RHP Michael Ynoa to Chicago White Sox for RHP Chris Bassitt, C Josh Phegley, 1B Rangel Ravelo and SS Marcus Semien."
Michael Ynoa,Oakland Athletics,Chicago White Sox,573589,"Oakland Athletics traded RHP Jeff Samardzija and RHP Michael Ynoa to Chicago White Sox for RHP Chris Bassitt, C Josh Phegley, 1B Rangel Ravelo and SS Marcus Semien."
Joely Rodriguez,Pittsburgh Pirates,Philadelphia Phillies,570257,Philadelphia Phillies traded LHP Antonio Bastardo to Pittsburgh Pirates for LHP Joely Rodriguez.
Antonio Bastardo,Philadelphia Phillies,Pittsburgh Pirates,455374,Philadelphia Phillies traded LHP Antonio Bastardo to Pittsburgh Pirates for LHP Joely Rodriguez.
Jason Garcia,Houston Astros,Baltimore Orioles,592329,Houston Astros traded RHP Jason Garcia to Baltimore Orioles for cash.
Alfredo Simon,Cincinnati Reds,Detroit Tigers,430580,Cincinnati Reds traded RHP Alfredo Simon to Detroit Tigers for SS Eugenio Suarez and RHP Jonathon Crawford.
Yoenis Cespedes,Boston Red Sox,Detroit Tigers,493316,"Detroit Tigers traded RHP Rick Porcello to Boston Red Sox for LF Yoenis Cespedes, RHP Alex Wilson and LHP Gabe Speier."
Rick Porcello,Detroit Tigers,Boston Red Sox,519144,"Detroit Tigers traded RHP Rick Porcello to Boston Red Sox for LF Yoenis Cespedes, RHP Alex Wilson and LHP Gabe Speier."
Gabe Speier,Boston Red Sox,Detroit Tigers,642100,"Detroit Tigers traded RHP Rick Porcello to Boston Red Sox for LF Yoenis Cespedes, RHP Alex Wilson and LHP Gabe Speier."
Alex Wilson,Boston Red Sox,Detroit Tigers,543935,"Detroit Tigers traded RHP Rick Porcello to Boston Red Sox for LF Yoenis Cespedes, RHP Alex Wilson and LHP Gabe Speier."
Austin Barnes,Miami Marlins,Los Angeles Dodgers,605131,"Los Angeles Dodgers traded 2B Dee Gordon, RHP Dan Haren, SS Miguel Rojas and cash to Miami Marlins for LHP Andrew Heaney, RHP Chris Hatcher, 2B Enrique Hernandez and C Austin Barnes."
Miguel Rojas,Los Angeles Dodgers,Miami Marlins,500743,"Los Angeles Dodgers traded 2B Dee Gordon, RHP Dan Haren, SS Miguel Rojas and cash to Miami Marlins for LHP Andrew Heaney, RHP Chris Hatcher, 2B Enrique Hernandez and C Austin Barnes."
Enrique Hernandez,Miami Marlins,Los Angeles Dodgers,571771,"Los Angeles Dodgers traded 2B Dee Gordon, RHP Dan Haren, SS Miguel Rojas and cash to Miami Marlins for LHP Andrew Heaney, RHP Chris Hatcher, 2B Enrique Hernandez and C Austin Barnes."
Dan Haren,Los Angeles Dodgers,Miami Marlins,429717,"Los Angeles Dodgers traded 2B Dee Gordon, RHP Dan Haren, SS Miguel Rojas and cash to Miami Marlins for LHP Andrew Heaney, RHP Chris Hatcher, 2B Enrique Hernandez and C Austin Barnes."
Andrew Heaney,Miami Marlins,Los Angeles Dodgers,571760,"Los Angeles Dodgers traded 2B Dee Gordon, RHP Dan Haren, SS Miguel Rojas and cash to Miami Marlins for LHP Andrew Heaney, RHP Chris Hatcher, 2B Enrique Hernandez and C Austin Barnes."
Dee Gordon,Los Angeles Dodgers,Miami Marlins,543829,"Los Angeles Dodgers traded 2B Dee Gordon, RHP Dan Haren, SS Miguel Rojas and cash to Miami Marlins for LHP Andrew Heaney, RHP Chris Hatcher, 2B Enrique Hernandez and C Austin Barnes."
Chris Hatcher,Miami Marlins,Los Angeles Dodgers,501822,"Los Angeles Dodgers traded 2B Dee Gordon, RHP Dan Haren, SS Miguel Rojas and cash to Miami Marlins for LHP Andrew Heaney, RHP Chris Hatcher, 2B Enrique Hernandez and C Austin Barnes."
Jandel Gustave,Boston Red Sox,Kansas City Royals,594311,Boston Red Sox traded RHP Jandel Gustave to Kansas City Royals for cash.
Eugenio Suarez,Detroit Tigers,Cincinnati Reds,553993,Cincinnati Reds traded RHP Alfredo Simon to Detroit Tigers for SS Eugenio Suarez and RHP Jonathon Crawford.
Jonathon Crawford,Detroit Tigers,Cincinnati Reds,592232,Cincinnati Reds traded RHP Alfredo Simon to Detroit Tigers for SS Eugenio Suarez and RHP Jonathon Crawford.
Chad Wallach,Miami Marlins,Cincinnati Reds,595453,Cincinnati Reds traded RHP Mat Latos to Miami Marlins for RHP Anthony DeSclafani and C Chad Wallach.
Anthony DeSclafani,Miami Marlins,Cincinnati Reds,543101,Cincinnati Reds traded RHP Mat Latos to Miami Marlins for RHP Anthony DeSclafani and C Chad Wallach.
Howie Kendrick,Los Angeles Angels,Los Angeles Dodgers,435062,Los Angeles Angels traded 2B Howie Kendrick to Los Angeles Dodgers for LHP Andrew Heaney.
Andrew Heaney,Los Angeles Dodgers,Los Angeles Angels,571760,Los Angeles Angels traded 2B Howie Kendrick to Los Angeles Dodgers for LHP Andrew Heaney.
Mat Latos,Cincinnati Reds,Miami Marlins,502009,Cincinnati Reds traded RHP Mat Latos to Miami Marlins for RHP Anthony DeSclafani and C Chad Wallach.
Mark Canha,Colorado Rockies,Oakland Athletics,592192,Colorado Rockies traded LF Mark Canha to Oakland Athletics for RHP Austin House and cash.
Austin House,Oakland Athletics,Colorado Rockies,572934,Colorado Rockies traded LF Mark Canha to Oakland Athletics for RHP Austin House and cash.
Taylor Featherston,Chicago Cubs,Los Angeles Angels,605227,Chicago Cubs traded 3B Taylor Featherston to Los Angeles Angels for cash.
Josh Rutledge,Colorado Rockies,Los Angeles Angels,592710,Colorado Rockies traded 2B Josh Rutledge to Los Angeles Angels for RHP Jairo Diaz.
Jairo Diaz,Los Angeles Angels,Colorado Rockies,545064,Colorado Rockies traded 2B Josh Rutledge to Los Angeles Angels for RHP Jairo Diaz.
Dan Jennings,Miami Marlins,Chicago White Sox,543359,Miami Marlins traded LHP Dan Jennings to Chicago White Sox for RHP Andre Rienzo.
Andre Rienzo,Chicago White Sox,Miami Marlins,516589,Miami Marlins traded LHP Dan Jennings to Chicago White Sox for RHP Andre Rienzo.
Myles Smith,Boston Red Sox,Arizona Diamondbacks,592763,Arizona Diamondbacks traded RHP Zeke Spruill to Boston Red Sox for RHP Myles Smith.
Abel De Los Santos,Texas Rangers,Washington Nationals,593582,Washington Nationals traded LHP Ross Detwiler to Texas Rangers for 2B Christopher Bostick and RHP Abel De Los Santos.
Raymel Flores,Boston Red Sox,Arizona Diamondbacks,609263,"Arizona Diamondbacks traded LHP Wade Miley to Boston Red Sox for RHP Rubby De La Rosa, RHP Allen Webster and SS Raymel Flores."
Ross Detwiler,Washington Nationals,Texas Rangers,446321,Washington Nationals traded LHP Ross Detwiler to Texas Rangers for 2B Christopher Bostick and RHP Abel De Los Santos.
Allen Webster,Boston Red Sox,Arizona Diamondbacks,543903,"Arizona Diamondbacks traded LHP Wade Miley to Boston Red Sox for RHP Rubby De La Rosa, RHP Allen Webster and SS Raymel Flores."
Wade Miley,Arizona Diamondbacks,Boston Red Sox,489119,"Arizona Diamondbacks traded LHP Wade Miley to Boston Red Sox for RHP Rubby De La Rosa, RHP Allen Webster and SS Raymel Flores."
Rubby De La Rosa,Boston Red Sox,Arizona Diamondbacks,523989,"Arizona Diamondbacks traded LHP Wade Miley to Boston Red Sox for RHP Rubby De La Rosa, RHP Allen Webster and SS Raymel Flores."
Zeke Spruill,Arizona Diamondbacks,Boston Red Sox,543809,Arizona Diamondbacks traded RHP Zeke Spruill to Boston Red Sox for RHP Myles Smith.
Buddy Borden,Pittsburgh Pirates,Tampa Bay Rays,641380,Pittsburgh Pirates traded RHP Buddy Borden to Tampa Bay Rays.
Chris Bostick,Texas Rangers,Washington Nationals,607471,Washington Nationals traded LHP Ross Detwiler to Texas Rangers for 2B Christopher Bostick and RHP Abel De Los Santos.
Marco Hernandez,Chicago Cubs,Boston Red Sox,593523,Chicago Cubs traded SS Marco Hernandez to Boston Red Sox.
Craig Stem,Los Angeles Dodgers,Miami Marlins,605492,Los Angeles Dodgers traded RHP Craig Stem to Miami Marlins.
Noel Cuevas,Los Angeles Dodgers,Colorado Rockies,571595,Los Angeles Dodgers traded CF Noel Cuevas to Colorado Rockies.
Matt Joyce,Tampa Bay Rays,Los Angeles Angels,459964,Tampa Bay Rays traded LF Matt Joyce to Los Angeles Angels for RHP Kevin Jepsen.
Kevin Jepsen,Los Angeles Angels,Tampa Bay Rays,448178,Tampa Bay Rays traded LF Matt Joyce to Los Angeles Angels for RHP Kevin Jepsen.
Aaron Kurcz,Boston Red Sox,Atlanta Braves,594891,Atlanta Braves traded RHP Anthony Varvaro to Boston Red Sox for RHP Aaron Kurcz and cash.
Anthony Varvaro,Atlanta Braves,Boston Red Sox,460008,Atlanta Braves traded RHP Anthony Varvaro to Boston Red Sox for RHP Aaron Kurcz and cash.
Matt Brazis,Seattle Mariners,Chicago Cubs,548108,Chicago Cubs traded RF Justin Ruggiano to Seattle Mariners for RHP Matt Brazis.
Justin Ruggiano,Chicago Cubs,Seattle Mariners,448605,Chicago Cubs traded RF Justin Ruggiano to Seattle Mariners for RHP Matt Brazis.
Yasmani Grandal,San Diego Padres,Los Angeles Dodgers,518735,"Los Angeles Dodgers traded RF Matt Kemp, C Tim Federowicz and cash to San Diego Padres for C Yasmani Grandal, RHP Joe Wieland and RHP Zach Eflin."
Tim Federowicz,Los Angeles Dodgers,San Diego Padres,543148,"Los Angeles Dodgers traded RF Matt Kemp, C Tim Federowicz and cash to San Diego Padres for C Yasmani Grandal, RHP Joe Wieland and RHP Zach Eflin."
Matt Kemp,Los Angeles Dodgers,San Diego Padres,461314,"Los Angeles Dodgers traded RF Matt Kemp, C Tim Federowicz and cash to San Diego Padres for C Yasmani Grandal, RHP Joe Wieland and RHP Zach Eflin."
